,ner_id,link,name,orcid,email,affiliation
152,186,https://ieeexplore.ieee.org/author/37089776307,Sang Hoon Lee,https://orcid.org/0000-0002-8925-4474,,"South Korea, Gyeonggi, Suwon-si, Yeongtong-gu, World cup-ro 206, Ajou University, 16499;South Korea, Gyeonggi, Suwon-si, Yeongtong-gu, World cup-ro 206, Ajou University, 16499"
153,187,https://ieeexplore.ieee.org/author/974363339170890,Ha Yeong Choi,https://orcid.org/0000-0003-2390-7628,,"South Korea, Seoul, Anam-dong, Anam-ro 145, Korea University Seoul Campus, 02841"
154,188,https://ieeexplore.ieee.org/author/37281134700,Seong Whan Lee,https://orcid.org/0000-0002-6249-4996,,"South Korea, Seoul, Anam-dong, Anam-ro 145, Korea University Seoul Campus, 02841"
155,190,https://ieeexplore.ieee.org/author/37088487631,Takaaki Saeki,https://orcid.org/0000-0001-6003-768X,,"The University of Tokyo Kashiwa Campus, Todai Higashi Uradori, 中十余二, Kashiwa, Chiba Prefecture 277-8583, Japan;Google, West Bluff Creek Drive, Los Angeles, CA 90096, United States of America"
156,191,https://ieeexplore.ieee.org/author/37086861486,Soumi Maiti,https://orcid.org/0000-0001-6940-0115,,"Carnegie Mellon University, Frew Street, Pittsburgh, PA 15213, United States of America"
157,192,https://ieeexplore.ieee.org/author/37086639245,Xinjian Li,https://orcid.org/0000-0003-4585-159X,,"Carnegie Mellon University, Devonshire Street, Pittsburgh, PA 15213, United States of America"
158,193,https://ieeexplore.ieee.org/author/37280302500,Shinji Watanabe,https://orcid.org/0000-0002-5970-8631,,"Carnegie Mellon University, Devonshire Street, Pittsburgh, PA 15213, United States of America"
159,194,https://ieeexplore.ieee.org/author/37085428452,Shinnosuke Takamichi,https://orcid.org/0000-0003-0520-7847,,"The University of Tokyo Kashiwa Campus, Todai Higashi Uradori, 中十余二, Kashiwa, Chiba Prefecture 277-8583, Japan"
160,195,https://ieeexplore.ieee.org/author/37284587900,Hiroshi Saruwatari,https://orcid.org/0000-0003-0876-5617,,"The University of Tokyo Kashiwa Campus, Todai Higashi Uradori, 中十余二, Kashiwa, Chiba Prefecture 277-8583, Japan"
161,197,https://ieeexplore.ieee.org/author/37089284259,Qijie Shao,https://orcid.org/0009-0000-2145-4077,," Speech and Language Processing Group (ASLP)  School of Computer Science, Northwestern Polytechnical University, Xi'an, China"
162,198,https://ieeexplore.ieee.org/author/37086861353,Pengcheng Guo,https://orcid.org/0009-0001-2388-5935,," Speech and Language Processing Group (ASLP)  School of Computer Science, Northwestern Polytechnical University, Xi'an, China"
163,199,https://ieeexplore.ieee.org/author/37089644168,Jinghao Yan,https://orcid.org/0009-0008-6845-9201,,"Beijing, Beijing Shi, China"
164,200,https://ieeexplore.ieee.org/author/37089468132,Pengfei Hu,https://orcid.org/0009-0000-4537-6288,,"Beijing, Beijing Shi, China"
165,202,https://ieeexplore.ieee.org/author/37089227550,Ryo Fukuda,https://orcid.org/0009-0005-6213-3241,,"Nara Institute of Science and Technology, 生駒市道7号線, Kitayamato 4-chome, Ikoma, Nara Prefecture 630-0121, Japan"
166,203,https://ieeexplore.ieee.org/author/37087318789,Katsuhito Sudoh,https://orcid.org/0000-0002-2122-9846,,"Nara Institute of Science and Technology, 生駒市道7号線, Kitayamato 4-chome, Ikoma, Nara Prefecture 630-0121, Japan"
167,204,https://ieeexplore.ieee.org/author/37273963200,Satoshi Nakamura,https://orcid.org/0000-0001-6956-3803,,"Nara Institute of Science and Technology, 生駒市道7号線, Kitayamato 4-chome, Ikoma, Nara Prefecture 630-0121, Japan"
168,206,https://ieeexplore.ieee.org/author/37085997703,Rui Liu,https://orcid.org/0000-0003-4524-7413,,"010070 China, Inner Mongolia, Yuquan District, Zhaojunlu, 锡林郭勒南路, Inner Mongolia University"
169,207,https://ieeexplore.ieee.org/author/37089625798,Yifan Hu,https://orcid.org/0009-0008-2276-1456,,"010070 China, Inner Mongolia, Yuquan District, Zhaojunlu, 锡林郭勒南路, Inner Mongolia University"
170,208,https://ieeexplore.ieee.org/author/37090057761,Haolin Zuo,https://orcid.org/0009-0000-1412-2883,,"010070 China, Inner Mongolia, Yuquan District, Zhaojunlu, 锡林郭勒南路, Inner Mongolia University"
171,209,https://ieeexplore.ieee.org/author/37085689925,Zhaojie Luo,https://orcid.org/0000-0003-3174-6588,,"210008 China, Jiangsu, Xuanwu District, 新街口街道, East Beijing Road, Southeast University (Sipailou Campus)"
172,210,https://ieeexplore.ieee.org/author/37600206200,Longbiao Wang,https://orcid.org/0000-0002-4005-5036,,"Tianjin Shi, China"
173,211,https://ieeexplore.ieee.org/author/37535450500,Guanglai Gao,https://orcid.org/0009-0005-5513-1192,,"010070 China, Inner Mongolia, Yuquan District, Zhaojunlu, 锡林郭勒南路, Inner Mongolia University"
174,213,https://ieeexplore.ieee.org/author/37089469553,Yuchen Hu,https://orcid.org/0000-0002-0696-6434,,"Nanyang Technological University, 50 Nanyang Avenue, Singapore 639798, Singapore"
175,214,https://ieeexplore.ieee.org/author/37089282807,Chen Chen,https://orcid.org/0000-0003-4181-9285,,Singapore
176,215,https://ieeexplore.ieee.org/author/37089469340,Qiushi Zhu,https://orcid.org/0000-0002-1196-7781,,"230026 China, Anhui, Baohe District, Wuhulu Subdistrict, Jinzhai Road 96, University of Science and Technology of China (East Campus)"
177,216,https://ieeexplore.ieee.org/author/37584925600,Eng Siong Chng,https://orcid.org/0000-0001-6257-7399,,Singapore
178,218,https://ieeexplore.ieee.org/author/983924064253217,Zilu Guo,https://orcid.org/0009-0000-0486-6088,,"230026 China, Anhui, Baohe District, Changqing Subdistrict, Shuiyangjiang Road, University of Science and Technology of China (South Campus)"
179,219,https://ieeexplore.ieee.org/author/37090051105,Jia Pan,,,"Hefei, Anhui Sheng, China"
180,220,https://ieeexplore.ieee.org/author/37420537200,Qing Feng Liu,,,"230026 China, Anhui, Baohe District, Changqing Subdistrict, Shuiyangjiang Road, University of Science and Technology of China (South Campus)"
181,222,https://ieeexplore.ieee.org/author/37088822094,Xuenan Xu,https://orcid.org/0000-0001-8718-1278,," MoE Key Lab of Artificial Intelligence X-LANCE Lab  Shanghai Jiao Tong University, Shanghai, China"
182,223,https://ieeexplore.ieee.org/author/37088935573,Zeyu Xie,https://orcid.org/0009-0001-9546-3301,," MoE Key Lab of Artificial Intelligence X-LANCE Lab  Shanghai Jiao Tong University, Shanghai, China"
183,224,https://ieeexplore.ieee.org/author/37086866287,Mengyue Wu,https://orcid.org/0000-0002-5599-8707,,"200030 China, Shanghai, Xuhui District, Xujiahui, Gongcheng Road, Shanghai Jiao Tong University (Xuhui Campus)"
184,225,https://ieeexplore.ieee.org/author/38580940700,Kai Yu,https://orcid.org/0000-0002-7102-9826,," X-LANCE Lab  SJTU AI Institute Shanghai Jiao Tong University, Shanghai, China"
185,227,https://ieeexplore.ieee.org/author/37088503517,Zewen Chi,https://orcid.org/0000-0003-1615-1885,,"100872 China, Beijing, Haidian District, Zhongguancun, South Zhongguancun Street 5, Beijing Institute of Technology (BIT)"
186,228,https://ieeexplore.ieee.org/author/37672042000,Heyan Huang,https://orcid.org/0000-0002-0320-7520,,"100872 China, Beijing, Haidian District, Zhongguancun, South Zhongguancun Street 5, Beijing Institute of Technology (BIT)"
187,229,https://ieeexplore.ieee.org/author/37089423802,Luyang Liu,,,"150000 China, Heilongjiang, Harbin, Tongda, 汉广街, Harbin Institute of Technology"
188,230,https://ieeexplore.ieee.org/author/37085389116,Yu Bai,,,"100872 China, Beijing, Haidian District, Zhongguancun, South Zhongguancun Street 5, Beijing Institute of Technology (BIT)"
189,231,https://ieeexplore.ieee.org/author/968979386191477,Xiaoyan Gao,,,"100872 China, Beijing, Haidian District, Zhongguancun, South Zhongguancun Street 5, Beijing Institute of Technology (BIT)"
190,232,https://ieeexplore.ieee.org/author/37085359729,Xian Ling Mao,https://orcid.org/0000-0001-6795-2311,,"100872 China, Beijing, Haidian District, Zhongguancun, South Zhongguancun Street 5, Beijing Institute of Technology (BIT)"
191,234,https://ieeexplore.ieee.org/author/37089755609,Zengrui Jin,https://orcid.org/0000-0002-2637-7880,,"China, Hong Kong, Sha Tin District, Ma Liu Shui, Chak Cheung Street, The Chinese University of Hong Kong"
192,235,https://ieeexplore.ieee.org/author/37088851068,Mengzhe Geng,https://orcid.org/0000-0002-7886-439X,,"China, Hong Kong, Sha Tin District, Ma Liu Shui, Chak Cheung Street, The Chinese University of Hong Kong"
193,236,https://ieeexplore.ieee.org/author/37089776548,Jiajun Deng,https://orcid.org/0000-0001-8874-4167,,Australia
194,237,https://ieeexplore.ieee.org/author/37089283062,Tianzi Wang,https://orcid.org/0009-0005-5823-3039,,"China, Hong Kong, Sha Tin District, Ma Liu Shui, University Avenue, The Chinese University of Hong Kong"
195,238,https://ieeexplore.ieee.org/author/37089468820,Shujie Hu,https://orcid.org/0000-0002-8475-4912,,"China, Hong Kong, Sha Tin District, Ma Liu Shui, Chak Cheung Street, The Chinese University of Hong Kong"
196,239,https://ieeexplore.ieee.org/author/37089468265,Guinan Li,https://orcid.org/0000-0002-2206-0237,,"China, Hong Kong, Sha Tin District, Ma Liu Shui, Chak Cheung Street, The Chinese University of Hong Kong"
197,240,https://ieeexplore.ieee.org/author/37067675800,Xunying Liu,https://orcid.org/0000-0001-6725-1160,,"China, Hong Kong, Sha Tin District, Ma Liu Shui, Chak Cheung Street, The Chinese University of Hong Kong"
198,242,https://ieeexplore.ieee.org/author/37089431187,Mathias Bach Pedersen,https://orcid.org/0000-0002-5897-054X,,"Aalborg University, Halldor Laxness Vej, 9220 Aalborg Øst, Denmark"
199,243,https://ieeexplore.ieee.org/author/37283443300,S ren Holdt Jensen,https://orcid.org/0000-0002-1050-470X,,"Hjørring, Hjørring Kommune, Denmark"
200,244,https://ieeexplore.ieee.org/author/37278529100,Zheng Hua Tan,https://orcid.org/0000-0003-1478-622X,,"Copenhagen, København, Denmark;Denmark"
201,245,https://ieeexplore.ieee.org/author/37271733000,Jesper Jensen,https://orcid.org/0000-0003-1478-622X,,"Aalborg University, Halldor Laxness Vej, 9220 Aalborg Øst, Denmark;Smorum, Egedal Kommune, Denmark"
202,248,https://ieeexplore.ieee.org/author/37088485570,Triantafyllos Kefalas,https://orcid.org/0009-0001-4414-5768,,"Imperial College London, Exhibition Road, London, SW7 2AZ, United Kingdom"
203,249,https://ieeexplore.ieee.org/author/37670940200,Yannis Panagakis,https://orcid.org/0000-0003-0153-5210,,"Marousi, Nomarchía Athínas, Greece;Athens, Nomarchía Athínas, Greece"
204,250,https://ieeexplore.ieee.org/author/37273162000,Maja Pantic,,,"Imperial College London, Exhibition Road, London, SW7 2AZ, United Kingdom"
205,252,https://ieeexplore.ieee.org/author/37090052817,Jiahong Li,https://orcid.org/0009-0002-0639-1519,," Auditory Cognition and Computational Acoustics Lab  MoE Key Laboratory of Artificial Intelligence, AI Institute, Shanghai Jiao Tong University, Shanghai, China"
206,253,https://ieeexplore.ieee.org/author/37088483386,Chenda Li,https://orcid.org/0000-0003-0299-9914,," Auditory Cognition and Computational Acoustics Lab  MoE Key Laboratory of Artificial Intelligence, AI Institute, Shanghai Jiao Tong University, Shanghai, China"
207,254,https://ieeexplore.ieee.org/author/37089471199,Yifei Wu,https://orcid.org/0009-0002-8201-6438,,"200030 China, Shanghai, Xuhui District, Xujiahui, Gongcheng Road, Shanghai Jiao Tong University (Xuhui Campus)"
208,255,https://ieeexplore.ieee.org/author/37085386346,Yanmin Qian,https://orcid.org/0000-0002-0314-3790,," Auditory Cognition and Computational Acoustics Lab  MoE Key Laboratory of Artificial Intelligence, AI Institute, Shanghai Jiao Tong University, Shanghai, China"
209,257,https://ieeexplore.ieee.org/author/37088984053,Ritujoy Biswas,https://orcid.org/0000-0003-4108-1217,,"Indian Institute of Technology Jammu, old Nargota Bypass, Nagrota Cantonment, Jammu - 181221, Jammu and Kashmir, India"
210,258,https://ieeexplore.ieee.org/author/38580945400,Karan Nathwani,https://orcid.org/0000-0003-2531-0411,,"Indian Institute of Technology Jammu, old Nargota Bypass, Nagrota Cantonment, Jammu - 181221, Jammu and Kashmir, India"
211,259,https://ieeexplore.ieee.org/author/38667324600,Vinayak Abrol,https://orcid.org/0000-0001-8149-8151,,"New Delhi, India"
212,261,https://ieeexplore.ieee.org/author/37085845983,Berrak Sisman,https://orcid.org/0000-0001-8078-3305,,"University of Texas at Dallas, Loop Road, Richardson, TX 78080, United States of America"
213,262,https://ieeexplore.ieee.org/author/37407157000,Haizhou Li,https://orcid.org/0000-0001-9158-9401,,"National University of Singapore, Singapore;Shenzhen, China"
214,264,https://ieeexplore.ieee.org/author/37086865098,Saurabhchand Bhati,https://orcid.org/0000-0001-6477-3895,,"Zebulon, North Carolina, United States of America"
215,265,https://ieeexplore.ieee.org/author/37086444221,Jes s Villalba,https://orcid.org/0000-0001-9459-8426,,"Johns Hopkins University - Homewood Campus, 3400 North Charles Street, Baltimore, MD 21218, United States of America;Johns Hopkins University - Homewood Campus, 3400 North Charles Street, Baltimore, MD 21218, United States of America"
216,266,https://ieeexplore.ieee.org/author/37085363216,Piotr elasko,https://orcid.org/0000-0002-8245-0413,,"Baltimore, Maryland, United States of America;Johns Hopkins University - Homewood Campus, 3400 North Charles Street, Baltimore, MD 21218, United States of America"
217,267,https://ieeexplore.ieee.org/author/37086496864,Laureano Moro Vel zquez,https://orcid.org/0000-0002-3033-7005,,"Johns Hopkins University - Homewood Campus, 3400 North Charles Street, Baltimore, MD 21218, United States of America"
218,268,https://ieeexplore.ieee.org/author/37541944500,Najim Dehak,https://orcid.org/0000-0002-4489-5753,,"Johns Hopkins University - Homewood Campus, 3400 North Charles Street, Baltimore, MD 21218, United States of America"
219,270,https://ieeexplore.ieee.org/author/37090076068,Haisheng Lu,https://orcid.org/0000-0003-3978-1492,,"610054 China, Sichuan, Chengdu, Mengzhuiwan, 2nd Section, N. Jianshe Rd. 4号, University of Electronic Science and Technology of China (Shahe Campus)"
220,271,https://ieeexplore.ieee.org/author/37090076490,Jiangnan Liang,https://orcid.org/0009-0009-3725-9888,,"610054 China, Sichuan, Chengdu, Mengzhuiwan, 2nd Section, N. Jianshe Rd. 4号, University of Electronic Science and Technology of China (Shahe Campus)"
221,272,https://ieeexplore.ieee.org/author/37090076563,Chuang Shi,https://orcid.org/0000-0002-1517-2775,,"Chilworth, Test Valley, Hampshire, England, United Kingdom"
