,id,type,name,link,count
52,4076,1,,/doi/10.1145/3555962.3555965,
53,4077,2,,/profile/81100395966,
54,4078,1,,/doi/10.1007/978-3-031-16564-1_19,
55,4079,1,,/doi/10.1007/978-3-031-15471-3_17,
56,4080,1,,/doi/10.1007/978-3-031-15471-3_16,
57,4081,1,,/doi/10.1007/978-3-031-12670-3_23,
58,4082,2,,/profile/99660543833,
59,4083,2,,/profile/99660541068,
60,4084,2,,/profile/99660543375,
61,4085,2,,/profile/99660543623,
62,4086,2,,/profile/99660508979,
63,4087,2,,/profile/99659079341,
64,4088,1,,/doi/10.1109/FUZZ-IEEE55066.2022.9882787,
65,4089,2,,/profile/99660596508,
66,4090,2,,/profile/99660599213,
67,4091,2,,/profile/99660594598,
68,4092,2,,/profile/99660596674,
69,4093,2,,/profile/99660596737,
70,4094,1,,/doi/10.1109/FUZZ-IEEE55066.2022.9882645,
71,4095,2,,/profile/99660599908,
72,4096,2,,/profile/99660602394,
73,4097,2,,/profile/99660603499,
74,4098,2,,/profile/99660599292,
75,4099,2,,/profile/99660601153,
76,4100,1,,/doi/10.1007/978-3-031-10450-3_9,
77,4101,2,,/profile/99660539157,
78,4102,2,,/profile/99660537405,
79,4103,1,,/doi/10.4018/IJDST.296248,
80,4104,2,,/profile/81100561296,
81,4105,1,,/doi/10.1016/j.procs.2021.12.217,
82,4106,2,,/profile/99659992291,
83,4107,1,,/doi/10.1016/j.procs.2021.12.216,
84,4108,2,,/profile/99660349535,
85,4109,2,,/profile/99660274638,
86,4110,2,,/profile/99660315339,
87,4111,2,,/profile/99660306331,
88,4112,1,,/doi/10.1016/j.future.2021.08.008,
89,4113,2,,/profile/81100001061,
90,4114,1,,/doi/10.1007/s11042-021-11390-1,
91,4115,1,,/doi/10.1145/3481646.3481652,
92,4116,1,,/doi/10.1007/978-3-030-86472-9_32,
93,4117,2,,/profile/81361608625,
94,4118,1,,/doi/10.1007/978-3-030-86271-8_46,
95,4119,1,,/doi/10.1007/978-3-030-86271-8_3,
96,4120,2,,/profile/99658643275,
97,4121,2,,/profile/81508705317,
98,4122,2,,/profile/99660098893,
99,4123,2,,/profile/81350571928,
100,4124,2,,/profile/81488673502,
101,4125,2,,/profile/99660141036,
102,4126,1,,/doi/10.1007/978-3-030-86967-0_13,
103,4127,2,,/profile/81488649445,
104,4128,2,,/profile/81324487803,
105,4129,2,,/profile/99660142674,
106,4130,2,,/profile/99659672560,
107,4131,1,,/doi/10.1007/978-3-030-86970-0_3,
108,4132,2,,/profile/82459283157,
109,4133,2,,/profile/81100322555,
110,4134,1,,/doi/10.1007/978-3-030-86970-0_25,
111,4135,1,,/doi/10.1007/978-3-030-86970-0_2,
112,4136,1,,/doi/10.1145/3428757.3429144,
113,4137,2,,/profile/99659672437,
114,4138,1,,/doi/10.1145/3415958.3433051,
115,4139,1,,/doi/10.1145/3410566.3410598,
116,4140,2,,/profile/99659574081,
117,4141,2,,/profile/99659574702,
118,4142,2,,/profile/99659574339,
119,4143,2,,/profile/99659575043,
120,4144,2,,/profile/99659575151,
121,4145,2,,/profile/99659574424,
122,4146,1,,/doi/10.1109/FUZZ48607.2020.9177823,
123,4147,2,,/profile/99660321634,
124,4148,2,,/profile/99660305923,
125,4149,2,,/profile/99660359921,
126,4150,1,,/doi/10.1007/978-3-030-58799-4_71,
127,4151,2,,/profile/99659773381,
128,4152,2,,/profile/99658752408,
129,4153,2,,/profile/99659984040,
130,4154,2,,/profile/99659983978,
131,4155,2,,/profile/99659982012,
132,4156,2,,/profile/99659983075,
133,4157,2,,/profile/99659999714,
134,4158,2,,/profile/99659996785,
135,4159,2,,/profile/99659980854,
136,4160,2,,/profile/99658696663,
137,4161,2,,/profile/81435611237,
138,4162,1,,/doi/10.1007/978-3-030-58799-4_70,
139,4163,2,,/profile/99659983271,
140,4164,1,,/doi/10.1007/978-3-030-58799-4_69,
141,4165,2,,/profile/81350599511,
142,4166,2,,/profile/99659992284,
143,4167,2,,/profile/81100030003,
144,4168,2,,/profile/81310493613,
145,4169,1,,/doi/10.1007/s00500-019-04478-2,
146,4170,1,,/doi/10.1007/s11227-018-2707-9,
147,4171,2,,/profile/81416606003,
148,4172,2,,/profile/81406595574,
149,4173,1,,/doi/10.1007/s00500-019-04385-6,
150,4174,2,,/profile/99660843420,
151,4175,2,,/profile/81447599264,
152,4176,2,,/profile/99660042616,
153,4177,1,,/doi/10.1145/3366030.3366077,
154,4178,2,,/profile/81486648527,
155,4179,1,,/doi/10.1145/3375998.3376040,
156,4180,2,,/profile/99659503057,
157,4181,2,,/profile/99659502751,
158,4182,1,,/doi/10.1007/978-3-030-33617-2_32,
159,4183,1,,/doi/10.1007/978-3-030-33617-2_24,
160,4184,1,,/doi/10.1016/j.ins.2019.03.029,
161,4185,1,,/doi/10.1145/3358505.3358525,
162,4186,2,,/profile/81549121456,
163,4187,1,,/doi/10.1007/978-3-030-27520-4_3,
164,4188,2,,/profile/99661068159,
165,4189,2,,/profile/99660045735,
166,4190,2,,/profile/99659877327,
167,4191,1,,/doi/10.1007/978-3-030-27629-4_5,
168,4192,2,,/profile/81100249636,
169,4193,1,,/doi/10.1145/3331076.3331087,
170,4194,1,,/doi/10.1109/FUZZ-IEEE.2019.8858791,
171,4195,2,,/profile/99659791897,
172,4196,2,,/profile/99659788512,
173,4197,2,,/profile/99659789701,
174,4198,2,,/profile/99659796875,
175,4199,2,,/profile/99659792996,
176,4200,1,,/doi/10.1145/3297280.3297385,
177,4201,2,,/profile/81100336335,
178,4202,2,,/profile/99659365462,
179,4203,2,,/profile/99659365928,
180,4204,1,,/doi/10.1016/j.is.2018.02.001,
181,4205,2,,/profile/81309510688,
182,4206,2,,/profile/81442615194,
183,4207,2,,/profile/81100498961,
184,4208,1,,/doi/10.1016/j.procs.2019.09.329,
185,4209,2,,/profile/99659767182,
186,4210,2,,/profile/99659766253,
187,4211,2,,/profile/99659772010,
188,4212,2,,/profile/99659762088,
189,4213,1,,/doi/10.1016/j.procs.2019.09.257,
190,4214,2,,/profile/81436595608,
191,4215,2,,/profile/81100162379,
192,4216,1,,/doi/10.1145/3282373.3282422,
193,4217,1,,/doi/10.1016/j.future.2017.02.047,
194,4218,2,,/profile/99659014578,
195,4219,2,,/profile/81100282285,
196,4220,2,,/profile/81464644015,
197,4221,2,,/profile/81339495315,
198,4222,1,,/doi/10.1109/SMC.2018.00502,
199,4223,2,,/profile/81442603953,
200,4224,1,,/doi/10.1007/978-3-319-98812-2_34,
201,4225,2,,/profile/99660480403,
202,4226,1,,/doi/10.1007/978-3-319-98398-1_15,
203,4227,2,,/profile/99661185913,
204,4228,2,,/profile/99661185006,
205,4229,2,,/profile/81407593405,
206,4230,1,,/doi/10.1109/FUZZ-IEEE.2018.8491637,
207,4231,1,,/doi/10.1109/FUZZ-IEEE.2018.8491523,
208,4232,2,,/profile/99660356985,
209,4233,2,,/profile/99660253506,
210,4234,2,,/profile/99660358256,
211,4235,1,,/doi/10.1007/s00500-017-2661-0,
212,4236,1,,/doi/10.1007/978-3-319-94301-5_12,
213,4237,2,,/profile/81100466952,
214,4238,1,,/doi/10.1007/978-3-319-92639-1_48,
215,4239,1,,/doi/10.1145/3216122.3216143,
216,4240,1,,/doi/10.1145/3216122.3216129,
217,4241,1,,/doi/10.1109/CCGRID.2018.00099,
218,4242,2,,/profile/99659185570,
219,4243,2,,/profile/81461658513,
220,4244,2,,/profile/81312485782,
221,4245,2,,/profile/81100238147,
222,4246,1,,/doi/10.1145/3167132.3167166,
223,4247,2,,/profile/99659281131,
224,4248,2,,/profile/99659281448,
225,4249,2,,/profile/81460641365,
226,4250,1,,/doi/10.3233/FI-2018-1704,
227,4251,2,,/profile/99660243929,
228,4252,2,,/profile/99659892005,
229,4253,1,,/doi/10.1016/j.procs.2018.08.075,
230,4254,1,,/doi/10.1016/j.procs.2018.08.017,
231,4255,2,,/profile/99660843276,
232,4256,1,,/doi/10.1016/j.jvlc.2017.07.002,
233,4257,1,,/doi/10.1016/j.procs.2017.08.141,
234,4258,2,,/profile/99659202036,
235,4259,2,,/profile/99659203125,
236,4260,2,,/profile/99659202421,
237,4261,1,,/doi/10.1016/j.procs.2017.08.129,
238,4262,2,,/profile/99659204154,
239,4263,2,,/profile/99659202854,
240,4264,2,,/profile/99659203055,
241,4265,2,,/profile/99659203779,
242,4266,1,,/doi/10.1145/3102254.3102268,
243,4267,2,,/profile/99659190051,
244,4268,1,,/doi/10.1145/3019612.3019915,
245,4269,2,,/profile/81100182645,
246,4270,2,,/profile/81100104501,
247,4271,1,,/doi/10.1145/3019612.3019720,
248,4272,1,,/doi/10.1145/3018896.3056801,
249,4273,2,,/profile/99659245742,
250,4274,1,,/doi/10.1145/3018896.3056799,
251,4275,2,,/profile/99659245369,
252,4276,2,,/profile/81332498809,
253,4277,2,,/profile/99659246171,
254,4278,2,,/profile/99659246194,
255,4279,2,,/profile/81100481306,
256,4280,2,,/profile/99659246113,
257,4281,1,,/doi/10.1145/3012071.3012099,
258,4282,2,,/profile/81350598798,
259,4283,1,,/doi/10.1109/SMC.2016.7844899,
260,4284,2,,/profile/99660103942,
261,4285,1,,/doi/10.1016/j.procs.2016.08.250,
262,4286,2,,/profile/99661001071,
263,4287,1,,/doi/10.1007/978-3-319-44403-1_12,
264,4288,2,,/profile/99659067428,
265,4289,2,,/profile/99659068549,
266,4290,1,,/doi/10.1145/2938503.2938517,
267,4291,2,,/profile/81100658874,
268,4292,2,,/profile/99659041867,
269,4293,1,,/doi/10.1109/CCGrid.2016.102,
270,4294,2,,/profile/81551140956,
271,4295,2,,/profile/81100145971,
272,4296,1,,/doi/10.5220/0005868700750080,
273,4297,1,,/doi/10.1145/2872518.2890533,
274,4298,1,,/doi/10.1145/2851613.2851714,
275,4299,2,,/profile/81472650127,
276,4300,1,,/doi/10.1145/2851613.2851662,
277,4301,2,,/profile/81456617392,
278,4302,2,,/profile/81375596206,
279,4303,2,,/profile/81100439567,
280,4304,1,,/doi/10.1145/2896387.2900327,
281,4305,1,,/doi/10.1145/2896387.2900326,
282,4306,2,,/profile/99659014638,
283,4307,1,,/doi/10.3233/KES-160332,
284,4308,2,,/profile/81388592766,
285,4309,2,,/profile/89758807057,
286,4310,1,,/doi/10.1145/2837185.2837243,
287,4311,1,,/doi/10.1109/BigData.2015.7363967,
288,4312,2,,/profile/81339499650,
289,4313,2,,/profile/99658974567,
290,4314,1,,/doi/10.1109/BigData.2015.7363963,
291,4315,2,,/profile/81436599075,
292,4316,2,,/profile/81100383045,
293,4317,1,,/doi/10.1007/978-3-319-26148-5_9,
294,4318,1,,/doi/10.1145/3247586,
295,4319,1,,/doi/10.1145/2811222.2811233,
296,4320,1,,/doi/10.1109/CSE.2015.51,
297,4321,2,,/profile/81100199885,
298,4322,1,,/doi/10.1016/j.is.2015.06.001,
299,4323,2,,/profile/81100370329,
300,4324,2,,/profile/81452601137,
301,4325,1,,/doi/10.1007/978-3-319-23781-7_23,
302,4326,1,,/doi/10.1109/TIME.2015.31,
303,4327,1,,/doi/10.1007/978-3-319-23237-9_19,
304,4328,2,,/profile/81100039634,
305,4329,1,,/doi/10.1007/s11280-015-0330-8,
306,4330,2,,/profile/81413593614,
307,4331,2,,/profile/81464642194,
308,4332,2,,/profile/99658737584,
309,4333,2,,/profile/81548762856,
310,4334,2,,/profile/99658645998,
311,4335,1,,/doi/10.1007/s10844-013-0287-y,
312,4336,1,,/doi/10.1145/2790798.2790799,
313,4337,1,,/doi/10.1109/CISIS.2015.7,
314,4338,1,,/doi/10.1109/CISIS.2015.23,
315,4339,1,,/doi/10.1109/COMPSAC.2015.89,
316,4340,2,,/profile/99658768334,
317,4341,1,,/doi/10.1109/COMPSAC.2015.345,
318,4342,1,,/doi/10.1109/COMPSAC.2015.152,
319,4343,1,,/doi/10.1109/ICCSA.2015.28,
320,4344,1,,/doi/10.1007/s10844-013-0268-1,
321,4345,2,,/profile/81100122078,
322,4346,2,,/profile/81100483226,
323,4347,1,,/doi/10.1016/j.procs.2018.11.108,
324,4348,1,,/doi/10.1145/3615359,
325,4349,2,,/profile/81453660973,
326,4350,2,,/profile/81470648590,
327,4351,2,,/profile/81502802560,
328,4352,2,,/profile/99660951876,
329,4353,1,,/doi/10.1016/j.robot.2023.104400,
330,4354,2,,/profile/81492650617,
331,4355,2,,/profile/81375615582,
332,4356,1,,/doi/10.1007/978-3-540-76888-3_67,
333,4357,2,,/profile/81375611583,
334,4358,2,,/profile/81338490962,
335,4359,2,,/profile/81100176414,
336,4360,2,,/profile/81300157701,
337,4361,1,,/doi/10.1016/j.robot.2023.104362,
338,4362,2,,/profile/81100458765,
339,4363,2,,/profile/99659113220,
340,4364,2,,/profile/81351591248,
341,4365,2,,/profile/99660735683,
342,4366,1,,/doi/10.1016/j.cogsys.2021.12.004,
343,4367,2,,/profile/99660333819,
344,4368,1,,/doi/10.1016/j.procs.2022.11.098,
345,4369,2,,/profile/99660707878,
346,4370,1,,/doi/10.1145/3125571.3125590,
347,4371,2,,/profile/81482655041,
348,4372,2,,/profile/87059423757,
349,4373,1,,/doi/10.4018/IJKSR.2016040102,
350,4374,2,,/profile/81549606056,
351,4375,1,,/doi/10.5220/0005614205970602,
352,4376,2,,/profile/99659166991,
353,4377,2,,/profile/99659167558,
354,4378,1,,/doi/10.5220/0005613305890596,
355,4379,2,,/profile/99659168391,
356,4380,1,,/doi/10.1016/j.chb.2014.11.081,
357,4381,1,,/doi/10.1109/ICSC.2014.59,
358,4382,2,,/profile/87058941057,
359,4383,1,,/doi/10.1109/ICSC.2014.58,
360,4384,2,,/profile/81492641333,
361,4385,1,,/doi/10.1109/ICSC.2014.17,
362,4386,1,,/doi/10.1109/ICSC.2013.82,
363,4387,2,,/profile/87059443857,
364,4388,1,,/doi/10.1109/ICSC.2013.46,
365,4389,1,,/doi/10.1109/ICSC.2013.40,
366,4390,2,,/profile/81384604432,
367,4391,1,,/doi/10.1109/ICSC.2012.26,
368,4392,2,,/profile/81550376756,
369,4393,1,,/doi/10.1109/ICSC.2012.25,
370,4394,2,,/profile/81100593606,
371,4395,2,,/profile/81100638772,
372,4396,1,,/doi/10.1109/CISIS.2012.184,
373,4397,2,,/profile/81100032871,
374,4398,1,,/doi/10.1109/ICSC.2011.68,
375,4399,1,,/doi/10.1007/978-3-642-23954-0_13,
376,4400,2,,/profile/81388591946,
377,4401,2,,/profile/81100191321,
378,4402,2,,/profile/81488668461,
379,4403,2,,/profile/81488665456,
380,4404,1,,/doi/10.1109/CISIS.2011.95,
381,4405,2,,/profile/81460656669,
382,4406,1,,/doi/10.1109/CISIS.2011.94,
383,4407,2,,/profile/81100090239,
384,4408,1,,/doi/10.1109/ICSC.2010.54,
385,4409,2,,/profile/81414621286,
386,4410,1,,/doi/10.1109/MPRV.2010.34,
387,4411,1,,/doi/10.1109/CISIS.2010.75,
388,4412,1,,/doi/10.1109/CISIS.2010.125,
389,4413,2,,/profile/81461648479,
390,4414,2,,/profile/81100167671,
391,4415,2,,/profile/81461657641,
392,4416,2,,/profile/81461657280,
393,4417,2,,/profile/81453657835,
394,4418,2,,/profile/81461642086,
395,4419,1,,/doi/10.1109/ICSC.2009.74,
396,4420,1,,/doi/10.1007/978-3-540-89076-8_24,
397,4421,2,,/profile/81388591538,
398,4422,2,,/profile/81388591323,
399,4423,1,,/doi/10.1109/ICSC.2008.74,
400,4424,1,,/doi/10.1155/2008/312319,
401,4425,1,,/doi/10.1080/08839510801972785,
402,4426,2,,/profile/81100509827,
403,4427,1,,/doi/10.1109/CISIS.2008.57,
404,4428,2,,/profile/81100049120,
405,4429,2,,/profile/81375617719,
406,4430,1,,/doi/10.1109/CISIS.2008.117,
407,4431,2,,/profile/81375620517,
408,4432,1,,/doi/10.1145/1294046.1294123,
409,4433,1,,/doi/10.1109/ICSC.2007.95,
410,4434,1,,/doi/10.1007/11565123_52,
411,4435,1,,/doi/10.1007/11558590_39,
412,4436,2,,/profile/81100181265,
413,4437,1,,/doi/10.1007/11558590_37,
414,4438,2,,/profile/81310490306,
415,4439,1,,/doi/10.1109/CAMP.2005.8,
416,4440,1,,/doi/10.1007/11504894_43,
417,4441,1,,/doi/10.1007/11504894_42,
418,4442,2,,/profile/81100062415,
419,4443,1,,/doi/10.1007/11731177_21,
420,4444,2,,/profile/81322506392,
421,4445,2,,/profile/81493656542,
422,4446,2,,/profile/81501662304,
423,4447,2,,/profile/81100450397,
424,4448,1,,/doi/10.1007/11731177_17,
425,4449,2,,/profile/81493659816,
426,4450,1,,/doi/10.1007/s00778-020-00650-5,
427,4451,2,,/profile/99660107303,
428,4452,2,,/profile/81340489647,
429,4453,2,,/profile/81502810495,
430,4454,1,,/doi/10.1109/IRI.2018.00085,
431,4455,2,,/profile/99658664986,
432,4456,1,,/doi/10.1016/j.cose.2017.06.002,
433,4457,2,,/profile/81548040797,
434,4458,2,,/profile/99658633773,
435,4459,2,,/profile/99659268608,
436,4460,1,,/doi/10.1145/3132847.3133164,
437,4461,2,,/profile/99659218348,
438,4462,1,,/doi/10.1109/IRI.2017.84,
439,4463,1,,/doi/10.1109/IRI.2017.74,
440,4464,1,,/doi/10.4018/IJMDEM.2016100101,
441,4465,1,,/doi/10.1109/IRI.2016.72,
442,4466,1,,/doi/10.1109/3PGCIC.2015.113,
443,4467,1,,/doi/10.1109/IRI.2015.81,
444,4468,2,,/profile/81100304899,
445,4469,1,,/doi/10.5220/0005579703440353,
446,4470,2,,/profile/81388596826,
447,4471,1,,/doi/10.5220/0005146504460453,
448,4472,1,,/doi/10.1109/ICSC.2014.21,
449,4473,1,,/doi/10.1109/TKDE.2013.33,
450,4474,2,,/profile/81100039060,
451,4475,2,,/profile/81350577582,
452,4476,2,,/profile/81314485824,
453,4477,1,,/doi/10.1007/978-3-319-03889-6_15,
454,4478,1,,/doi/10.1145/2532640,
455,4479,2,,/profile/84459624557,
456,4480,1,,/doi/10.1109/ICSC.2013.76,
457,4481,1,,/doi/10.1109/ICSC.2012.13,
458,4482,2,,/profile/81100640030,
459,4483,2,,/profile/81474673961,
460,4484,1,,/doi/10.4018/jmdem.2011100101,
461,4485,1,,/doi/10.1109/ICSC.2011.47,
462,4486,1,,/doi/10.1145/1864708.1864779,
463,4487,1,,/doi/10.1109/ICSC.2010.28,
464,4488,1,,/doi/10.1145/1816041.1816087,
465,4489,1,,/doi/10.1109/ICSC.2009.25,
466,4490,2,,/profile/81317498694,
467,4491,1,,/doi/10.1016/j.is.2018.08.002,
468,4492,2,,/profile/81100583489,
469,4493,1,,/doi/10.1145/3603719.3603732,
470,4494,2,,/profile/81550734056,
471,4495,2,,/profile/99660567378,
472,4496,1,,/doi/10.1145/3609956.3609968,
473,4497,2,,/profile/81502656047,
474,4498,2,,/profile/81759038057,
475,4499,2,,/profile/81314493678,
476,4500,1,,/doi/10.1145/3511808.3557161,
477,4501,2,,/profile/99660598704,
478,4502,2,,/profile/81300388501,
479,4503,1,,/doi/10.1007/978-3-031-15740-0_5,
480,4504,1,,/doi/10.1007/978-3-031-15740-0_16,
481,4505,2,,/profile/99659048852,
482,4506,2,,/profile/99659321894,
483,4507,1,,/doi/10.14778/3565838.3565840,
484,4508,1,,/doi/10.1016/j.ins.2022.03.017,
485,4509,2,,/profile/81503667082,
486,4510,1,,/doi/10.1007/s00778-021-00692-3,
487,4511,2,,/profile/81406594287,
488,4512,2,,/profile/81331495182,
489,4513,2,,/profile/99660115509,
490,4514,1,,/doi/10.1007/978-3-030-54832-2_2,
491,4515,1,,/doi/10.1145/3340964.3340989,
492,4516,2,,/profile/99659459715,
493,4517,2,,/profile/99659177476,
494,4518,1,,/doi/10.1145/3340964.3340965,
495,4519,2,,/profile/81100021094,
496,4520,2,,/profile/81472655873,
497,4521,2,,/profile/81435604533,
498,4522,2,,/profile/99658984218,
499,4523,2,,/profile/81492642026,
500,4524,1,,/doi/10.1007/s00778-019-00544-1,
501,4525,2,,/profile/99659949940,
502,4526,2,,/profile/81100362550,
503,4527,1,,/doi/10.1007/978-3-030-20081-7_2,
504,4528,1,,/doi/10.1016/j.is.2018.06.009,
505,4529,2,,/profile/99659198660,
506,4530,1,,/doi/10.14778/3311880.3311882,
507,4531,2,,/profile/81384603130,
508,4532,2,,/profile/99658738060,
509,4533,1,,/doi/10.1145/3274895.3274903,
510,4534,2,,/profile/81381595891,
511,4535,2,,/profile/81100520165,
512,4536,1,,/doi/10.1007/978-3-319-97785-0_28,
513,4537,1,,/doi/10.14778/3137628.3137658,
514,4538,1,,/doi/10.1145/3085504.3091115,
515,4539,1,,/doi/10.1145/3085504.3085538,
516,4540,2,,/profile/99659082523,
517,4541,2,,/profile/99659081544,
518,4542,2,,/profile/81100487159,
519,4543,1,,/doi/10.1007/978-3-319-58961-9_19,
520,4544,1,,/doi/10.1145/2967608,
521,4545,1,,/doi/10.1145/2996913.2997007,
522,4546,2,,/profile/99659111350,
523,4547,2,,/profile/99659109646,
524,4548,1,,/doi/10.1109/TCBB.2015.2456897,
525,4549,2,,/profile/81496688749,
526,4550,2,,/profile/81375619808,
527,4551,1,,/doi/10.1145/2820783.2820858,
528,4552,1,,/doi/10.1145/2666310.2666411,
529,4553,2,,/profile/99658687707,
530,4554,2,,/profile/99658683224,
531,4555,2,,/profile/81100588029,
532,4556,1,,/doi/10.1145/2588555.2612175,
533,4557,1,,/doi/10.1007/978-3-642-40131-2_5,
534,4558,2,,/profile/99658709705,
535,4559,1,,/doi/10.1109/ICDE.2013.6544930,
536,4560,1,,/doi/10.1007/978-3-642-37087-8_13,
537,4561,2,,/profile/81343495544,
538,4562,1,,/doi/10.1145/2396761.2398739,
539,4563,1,,/doi/10.1109/DEXA.2012.51,
540,4564,2,,/profile/81479648939,
541,4565,2,,/profile/81100541409,
542,4566,1,,/doi/10.1145/2339530.2339607,
543,4567,2,,/profile/81482660386,
544,4568,1,,/doi/10.1007/s00778-011-0254-6,
545,4569,2,,/profile/81414609167,
546,4570,2,,/profile/81100452755,
547,4571,1,,/doi/10.1007/978-3-642-31235-9_35,
548,4572,1,,/doi/10.1007/s00778-011-0243-9,
549,4573,2,,/profile/81414595853,
550,4574,1,,/doi/10.1145/2213836.2213886,
551,4575,1,,/doi/10.1145/2063576.2063972,
552,4576,2,,/profile/81490690552,
553,4577,1,,/doi/10.1145/2063576.2063594,
554,4578,1,,/doi/10.1007/s00778-011-0247-5,
555,4579,2,,/profile/81100408860,
556,4580,1,,/doi/10.1016/j.is.2010.07.005,
557,4581,2,,/profile/81100578139,
558,4582,2,,/profile/81100127352,
559,4583,1,,/doi/10.1145/1951365.1951372,
560,4584,1,,/doi/10.1145/1871437.1871761,
561,4585,2,,/profile/81100413299,
562,4586,2,,/profile/99659613591,
563,4587,1,,/doi/10.1007/978-3-642-04840-1_20,
564,4588,2,,/profile/81375618366,
565,4589,1,,/doi/10.1145/1516360.1516475,
566,4590,1,,/doi/10.1145/1516360.1516368,
567,4591,1,,/doi/10.1145/1463434.1463524,
568,4592,2,,/profile/99661203507,
569,4593,2,,/profile/81435607035,
570,4594,2,,/profile/81435601032,
571,4595,2,,/profile/81435596846,
572,4596,1,,/doi/10.1007/978-3-540-70504-8_27,
573,4597,1,,/doi/10.1109/TIME.2008.26,
574,4598,1,,/doi/10.1109/TIME.2008.24,
575,4599,1,,/doi/10.1109/ICDE.2008.4497490,
576,4600,1,,/doi/10.1145/1670243.1670247,
577,4601,1,,/doi/10.1109/TIME.2006.17,
578,4602,1,,/doi/10.1007/11687238_18,
579,4603,1,,/doi/10.1007/s10472-006-9022-5,
580,4604,1,,/doi/10.1145/3589334.3645568,
581,4605,2,,/profile/81100576822,
582,4606,2,,/profile/81100245526,
583,4607,1,,/doi/10.1007/978-3-031-46994-7_17,
584,4608,2,,/profile/81100259385,
585,4609,1,,/doi/10.1007/978-3-030-60936-8_31,
586,4610,1,,/doi/10.1145/3402448,
587,4611,1,,/doi/10.1007/978-3-030-32047-8_11,
588,4612,1,,/doi/10.1007/978-3-030-24766-9_19,
589,4613,2,,/profile/81464673273,
590,4614,2,,/profile/81430593035,
591,4615,1,,/doi/10.14778/3317315.3317319,
592,4616,1,,/doi/10.1145/3159652.3159719,
593,4617,1,,/doi/10.14778/3055540.3055541,
594,4618,2,,/profile/81339533412,
595,4619,1,,/doi/10.1145/2755573.2755591,
596,4620,1,,/doi/10.1145/2557833.2560572,
597,4621,2,,/profile/81100360573,
598,4622,1,,/doi/10.1145/2382756.2382796,
599,4623,2,,/profile/81551049256,
600,4624,1,,/doi/10.1007/978-3-031-39698-4_32,
601,4625,2,,/profile/99661011131,
602,4626,1,,/doi/10.1007/978-3-031-38906-1_41,
603,4627,2,,/profile/99660984488,
604,4628,1,,/doi/10.1007/BF01840402,
605,4629,2,,/profile/99660762905,
606,4630,1,,/doi/10.1145/2812804,
607,4631,2,,/profile/81100228925,
608,4632,2,,/profile/81474697970,
609,4633,1,,/doi/10.1016/j.dam.2015.05.004,
610,4634,2,,/profile/81100450048,
611,4635,2,,/profile/81100344705,
612,4636,2,,/profile/81100394927,
613,4637,2,,/profile/81100354635,
614,4638,2,,/profile/99658957648,
615,4639,1,,/doi/10.1016/j.patrec.2015.07.023,
616,4640,2,,/profile/99658719980,
