,Unnamed: 0,id,type,link
663,663.0,664,2,/profile/99658754513
664,664.0,665,2,/profile/99658722531
665,665.0,666,1,/doi/10.1145/3239438.3239485
666,666.0,667,2,/profile/99659305775
667,667.0,668,2,/profile/99659306674
668,668.0,669,2,/profile/99659306627
669,669.0,670,2,/profile/81482649620
670,670.0,671,1,/doi/10.1145/2911975
671,671.0,672,2,/profile/81367598959
672,672.0,673,1,/doi/10.1145/2983323.2983345
673,673.0,674,2,/profile/99659017927
674,674.0,675,2,/profile/99659081618
675,675.0,676,2,/profile/99659081467
676,676.0,677,2,/profile/81100501359
677,677.0,678,2,/profile/81435597134
678,678.0,679,1,/doi/10.1145/2666310.2666481
679,679.0,680,2,/profile/82258977057
680,680.0,681,2,/profile/81314488940
681,681.0,682,2,/profile/81100653443
682,682.0,683,2,/profile/81350573402
683,683.0,684,1,/doi/10.1145/2612733.2612779
684,684.0,685,1,/doi/10.1145/3456389.3456390
685,685.0,686,2,/profile/99659732084
686,686.0,687,1,/doi/10.1145/3341042.3341056
687,687.0,688,2,/profile/99659456528
688,688.0,689,2,/profile/99659456937
689,689.0,690,2,/profile/99659457121
690,690.0,691,2,/profile/99659456335
691,691.0,692,1,/doi/10.1145/3312614.3312623
692,692.0,693,2,/profile/99659274012
693,693.0,694,2,/profile/99659359564
694,694.0,695,2,/profile/99659359603
695,695.0,696,2,/profile/99659360062
696,696.0,697,2,/profile/99659360176
697,697.0,698,2,/profile/99659359772
698,698.0,699,1,/doi/10.1145/3006386.3006387
699,699.0,700,2,/profile/99658982654
700,700.0,701,2,/profile/99659087546
701,701.0,702,2,/profile/81310493072
702,702.0,703,1,/doi/10.1145/3239283.3239322
703,703.0,704,2,/profile/99659304114
704,704.0,705,2,/profile/82858661457
705,705.0,706,1,/doi/10.1109/CCGrid.2016.107
706,706.0,707,2,/profile/99659455383
707,707.0,708,1,/doi/10.1145/3134302.3134335
708,708.0,709,2,/profile/81100316248
709,709.0,710,1,/doi/10.1145/3242840.3242842
710,710.0,711,2,/profile/99659305507
711,711.0,712,2,/profile/99659306609
712,712.0,713,2,/profile/99659306428
713,713.0,714,2,/profile/99659306617
714,714.0,715,2,/profile/81557654356
715,715.0,716,1,/doi/10.1145/3335484.3335545
716,716.0,717,2,/profile/99659444515
717,717.0,718,2,/profile/81550560856
718,718.0,719,2,/profile/99659445473
719,719.0,720,1,/doi/10.1145/3290420.3290466
720,720.0,721,2,/profile/99659353070
721,721.0,722,2,/profile/81384612586
722,722.0,723,2,/profile/99659352903
723,723.0,724,1,/doi/10.1145/3195106.3195172
724,724.0,725,2,/profile/99658735411
725,725.0,726,2,/profile/99658737265
726,726.0,727,2,/profile/99659083853
727,727.0,728,1,/doi/10.1145/3129757.3129762
728,728.0,729,2,/profile/99659199432
729,729.0,730,1,/doi/10.1145/3512731.3534211
730,730.0,731,2,/profile/99659097174
731,731.0,732,2,/profile/81385593559
732,732.0,733,2,/profile/81309512803
733,733.0,734,2,/profile/99660496936
734,734.0,735,1,/doi/10.14778/2367502.2367563
735,735.0,736,2,/profile/81100129390
736,736.0,737,1,/doi/10.1145/2351316.2351322
737,737.0,738,2,/profile/81488662748
738,738.0,739,2,/profile/81339499259
739,739.0,740,1,/doi/10.1145/3106237.3117774
740,740.0,741,2,/profile/81321487812
741,741.0,742,2,/profile/99658652000
742,742.0,743,2,/profile/81336487723
743,743.0,744,2,/profile/81100333862
744,744.0,745,2,/profile/81100300026
745,745.0,746,2,/profile/81485657893
746,746.0,747,1,/doi/10.1145/3437075.3437083
747,747.0,748,2,/profile/99659671022
748,748.0,749,2,/profile/99659538212
749,749.0,750,2,/profile/99659670762
750,750.0,751,2,/profile/99659669096
751,751.0,752,1,/doi/10.1145/3063955.3063968
752,752.0,753,2,/profile/81381611215
753,753.0,754,2,/profile/99659462259
754,754.0,755,2,/profile/99659160258
755,755.0,756,2,/profile/99659161809
756,756.0,757,1,/doi/10.1145/3148055.3148068
757,757.0,758,2,/profile/99659230620
758,758.0,759,2,/profile/86158765657
759,759.0,760,2,/profile/81100465505
760,760.0,761,1,/doi/10.1145/3322134.3322149
761,761.0,762,2,/profile/99659371500
762,762.0,763,2,/profile/99659370353
763,763.0,764,2,/profile/99659370180
764,764.0,765,1,/doi/10.1145/2513190.2513198
765,765.0,766,2,/profile/81100618426
766,766.0,767,1,/doi/10.1145/2611567
767,767.0,768,2,/profile/81309509146
768,768.0,769,2,/profile/81100554717
769,769.0,770,2,/profile/81100109980
770,770.0,771,2,/profile/81350582809
771,771.0,772,2,/profile/81100290062
772,772.0,773,2,/profile/81100616904
773,773.0,774,1,/doi/10.1145/3322134.3323932
774,774.0,775,2,/profile/99659369238
775,775.0,776,2,/profile/99659370984
776,776.0,777,1,/doi/10.1145/3560107.3560310
777,777.0,778,2,/profile/99660648485
778,778.0,779,2,/profile/99659269437
779,779.0,780,2,/profile/99660649217
780,780.0,781,2,/profile/81458649687
781,781.0,782,1,/doi/10.1145/2691195.2691196
782,782.0,783,2,/profile/99658691609
783,783.0,784,1,/doi/10.1145/2463676.2463707
784,784.0,785,2,/profile/81502802104
785,785.0,786,2,/profile/81502810596
786,786.0,787,2,/profile/81548006186
787,787.0,788,1,/doi/10.1145/3305160.3305211
788,788.0,789,2,/profile/99659357479
789,789.0,790,1,/doi/10.14778/2824032.2824141
790,790.0,791,2,/profile/99658750368
791,791.0,792,1,/doi/10.1145/2928294.2928302
792,792.0,793,2,/profile/81323496638
793,793.0,794,2,/profile/99659032933
794,794.0,795,2,/profile/81372593030
795,795.0,796,2,/profile/99659033396
796,796.0,797,2,/profile/81100644228
797,797.0,798,1,/doi/10.1145/3090354.3090388
798,798.0,799,2,/profile/99659192378
799,799.0,800,2,/profile/99659192372
800,800.0,801,2,/profile/99659192429
801,801.0,802,1,/doi/10.1145/3175684.3175688
802,802.0,803,2,/profile/99659257058
803,803.0,804,2,/profile/99659257442
804,804.0,805,1,/doi/10.1145/3220199.3220200
805,805.0,806,2,/profile/99659287551
806,806.0,807,2,/profile/99659287901
807,807.0,808,1,/doi/10.1145/3419634
808,808.0,809,2,/profile/99659208244
809,809.0,810,2,/profile/81467670584
810,810.0,811,2,/profile/81100390540
811,811.0,812,1,/doi/10.1145/3291801.3291820
812,812.0,813,2,/profile/99659342374
813,813.0,814,2,/profile/99659342685
814,814.0,815,2,/profile/99659342399
815,815.0,816,1,/doi/10.1145/3010089.3010144
816,816.0,817,1,/doi/10.1145/2361999.2362038
817,817.0,818,2,/profile/81508684128
818,818.0,819,1,/doi/10.1145/3436286.3436404
819,819.0,820,2,/profile/99659669274
820,820.0,821,2,/profile/99659669244
821,821.0,822,1,/doi/10.1145/2640087.2644159
822,822.0,823,2,/profile/81384606960
823,823.0,824,2,/profile/82259239757
824,824.0,825,1,/doi/10.14778/2733004.2733015
825,825.0,826,2,/profile/99658681162
826,826.0,827,2,/profile/99659864429
827,827.0,828,2,/profile/99658676224
828,828.0,829,2,/profile/81384612017
829,829.0,830,2,/profile/81344489120
830,830.0,831,1,/doi/10.1145/3006299.3006306
831,831.0,832,2,/profile/99659092504
832,832.0,833,2,/profile/81451594998
833,833.0,834,2,/profile/81487647012
834,834.0,835,1,/doi/10.1145/3230348.3230368
835,835.0,836,2,/profile/99659306366
836,836.0,837,2,/profile/99659305143
837,837.0,838,2,/profile/99659306521
838,838.0,839,1,/doi/10.1145/2481244.2481247
839,839.0,840,2,/profile/81471640432
840,840.0,841,2,/profile/81460656206
841,841.0,842,1,/doi/10.1145/2609876.2609878
842,842.0,843,2,/profile/81311483602
843,843.0,844,1,/doi/10.1145/3010089.3010100
844,844.0,845,2,/profile/99659130803
845,845.0,846,2,/profile/81414620504
846,846.0,847,1,/doi/10.1145/2612733.2612780
847,847.0,848,1,/doi/10.1145/3389250
848,848.0,849,1,/doi/10.1145/2896825.2896834
849,849.0,850,2,/profile/99659023874
850,850.0,851,2,/profile/99659024527
851,851.0,852,2,/profile/99659024923
852,852.0,853,2,/profile/99659023434
853,853.0,854,1,/doi/10.1145/3322134.3322150
854,854.0,855,1,/doi/10.1145/3341620.3341630
855,855.0,856,2,/profile/99659458694
856,856.0,857,2,/profile/99659825580
857,857.0,858,2,/profile/99658653258
858,858.0,859,2,/profile/99659458075
859,859.0,860,1,/doi/10.14778/2367502.2367572
860,860.0,861,1,/doi/10.1145/3627377.3627400
861,861.0,862,2,/profile/99661073908
862,862.0,863,1,/doi/10.1145/3206157.3206177
863,863.0,864,2,/profile/99659274360
864,864.0,865,1,/doi/10.1145/3379247.3379298
865,865.0,866,2,/profile/99659508966
866,866.0,867,2,/profile/99659509118
867,867.0,868,1,/doi/10.1145/3565291.3565298
868,868.0,869,2,/profile/99660662935
869,869.0,870,1,/doi/10.1145/3588921
870,870.0,871,2,/profile/99659455197
871,871.0,872,2,/author/Sen%2C+Rathijit
872,872.0,873,2,/author/Horton%2C+Robert
873,873.0,874,2,/author/Agosta%2C+John+Mark
874,874.0,875,1,/doi/10.1145/3456887.3457461
875,875.0,876,2,/profile/99659733336
876,876.0,877,2,/profile/99659733032
877,877.0,878,1,/doi/10.1145/2331042.2331054
878,878.0,879,2,/profile/81408597172
879,879.0,880,2,/profile/81477642970
880,880.0,881,2,/profile/81486642059
881,881.0,882,2,/profile/81502645660
882,882.0,883,2,/profile/81467667437
883,883.0,884,1,/doi/10.1145/3474944.3474952
884,884.0,885,2,/profile/99659895669
885,885.0,886,1,/doi/10.1145/3386415.3386964
886,886.0,887,2,/profile/99659536445
887,887.0,888,2,/profile/99659535617
888,888.0,889,2,/profile/99659535934
889,889.0,890,1,/doi/10.1145/2896825.2896838
890,890.0,891,2,/profile/81557050756
891,891.0,892,2,/profile/99659024812
892,892.0,893,2,/profile/81100077635
893,893.0,894,1,/doi/10.1145/3168390.3168425
894,894.0,895,2,/profile/99659241461
895,895.0,896,2,/profile/99659241308
896,896.0,897,2,/profile/81501673276
897,897.0,898,2,/profile/99659227230
898,898.0,899,2,/profile/81435600021
899,899.0,900,1,/doi/10.1145/2743065.2743099
900,900.0,901,2,/profile/81474699140
901,901.0,902,2,/profile/99660475507
902,902.0,903,2,/profile/99658712508
903,903.0,904,1,/doi/10.1145/3277104.3277107
904,904.0,905,2,/profile/99659324729
905,905.0,906,2,/profile/99659324718
906,906.0,907,2,/profile/99659324566
907,907.0,908,1,/doi/10.1145/3003733.3003767
908,908.0,909,2,/profile/99659128696
909,909.0,910,2,/profile/81502725790
910,910.0,911,1,/doi/10.1145/3130218.3130236
911,911.0,912,2,/profile/81470652738
912,912.0,913,2,/profile/88159202057
913,913.0,914,2,/profile/99659169381
914,914.0,915,2,/profile/81436598681
915,915.0,916,2,/profile/99659202401
916,916.0,917,2,/profile/81375619449
917,917.0,918,1,/doi/10.1145/3265689.3265706
918,918.0,919,2,/profile/99661127892
919,919.0,920,1,/doi/10.1145/3348400.3348414
920,920.0,921,2,/profile/99659465595
921,921.0,922,2,/profile/81100559370
922,922.0,923,2,/profile/99658959017
923,923.0,924,1,/doi/10.1145/2351316.2351329
924,924.0,925,2,/profile/81501646172
925,925.0,926,2,/profile/81508691329
926,926.0,927,2,/profile/81458641452
927,927.0,928,2,/profile/81100054575
928,928.0,929,1,/doi/10.1145/2486227.2486231
929,929.0,930,2,/profile/81100273168
930,930.0,931,1,/doi/10.1145/3209281.3209360
931,931.0,932,2,/profile/99659273776
932,932.0,933,2,/profile/81384595734
933,933.0,934,2,/profile/81100345350
934,934.0,935,1,/doi/10.1145/2448917.2448925
935,935.0,936,2,/profile/81554602556
936,936.0,937,1,/doi/10.1145/3396956.3398253
937,937.0,938,2,/profile/99659542194
938,938.0,939,2,/profile/99659542150
939,939.0,940,2,/profile/99659542007
940,940.0,941,2,/profile/99659541836
941,941.0,942,1,/doi/10.1145/2378975.2378987
942,942.0,943,2,/profile/81544043956
943,943.0,944,2,/profile/81547238956
944,944.0,945,2,/profile/81453613299
945,945.0,946,2,/profile/81453638371
946,946.0,947,2,/profile/81453649345
947,947.0,948,2,/profile/81453606663
948,948.0,949,1,/doi/10.1145/3361525.3361545
949,949.0,950,2,/profile/99659484540
950,950.0,951,2,/profile/81331502673
951,951.0,952,2,/profile/81100248187
952,952.0,953,1,/doi/10.1145/2905055.2905202
953,953.0,954,2,/profile/99660726154
954,954.0,955,2,/profile/81488672240
955,955.0,956,2,/profile/99659068855
956,956.0,957,1,/doi/10.1145/3645279.3645293
957,957.0,958,2,/profile/99661199731
958,958.0,959,2,/profile/99661199286
959,959.0,960,2,/profile/99661198347
960,960.0,961,1,/doi/10.1145/2896825.2896835
961,961.0,962,2,/profile/99658737585
962,962.0,963,2,/profile/99659023452
963,963.0,964,2,/profile/81488646345
964,964.0,965,2,/profile/81100189933
965,965.0,966,1,/doi/10.1145/2791347.2791380
966,966.0,967,2,/profile/81482662250
967,967.0,968,2,/profile/81350594201
968,968.0,969,2,/profile/81100377273
969,969.0,970,1,/doi/10.1145/3301551.3301566
970,970.0,971,2,/profile/99659354988
971,971.0,972,2,/profile/99659355105
972,972.0,973,2,/profile/99659354977
973,973.0,974,1,/doi/10.1145/3387168.3387220
974,974.0,975,2,/profile/99659532806
975,975.0,976,1,/doi/10.1145/2680821.2680824
976,976.0,977,2,/profile/99658661873
977,977.0,978,2,/profile/81100174027
978,978.0,979,2,/profile/81312484665
979,979.0,980,1,/doi/10.1145/3105831.3105841
980,980.0,981,1,/doi/10.1145/3264560.3266428
981,981.0,982,2,/profile/99658725375
982,982.0,983,2,/profile/99659310074
983,983.0,984,1,/doi/10.1145/3041021.3053063
984,984.0,985,2,/profile/99659154324
985,985.0,986,2,/profile/81100146384
986,986.0,987,1,/doi/10.1145/3338906.3338939
987,987.0,988,2,/profile/81470653947
988,988.0,989,2,/profile/81326490426
989,989.0,990,1,/doi/10.1145/2389686.2389688
990,990.0,991,2,/profile/81488671140
991,991.0,992,2,/profile/81100590819
992,992.0,993,1,/doi/10.1145/3443467.3443749
993,993.0,994,2,/profile/99659675378
994,994.0,995,2,/profile/99659675306
995,995.0,996,2,/profile/81548040762
996,996.0,997,1,/doi/10.1145/2351316.2351323
997,997.0,998,2,/profile/99659670539
998,998.0,999,2,/profile/81502681485
999,999.0,1000,2,/profile/81481648726
1000,1000.0,1001,2,/profile/81508703817
1001,1001.0,1002,2,/profile/99659387970
1002,1002.0,1003,2,/profile/99660049527
1003,1003.0,1004,1,/doi/10.14778/2735461.2735465
1004,1004.0,1005,2,/profile/81100438965
1005,1005.0,1006,2,/profile/81350579639
1006,1006.0,1007,2,/profile/81388593665
1007,1007.0,1008,2,/profile/81100082301
1008,1008.0,1009,2,/profile/81319503368
1009,1009.0,1010,2,/profile/81100001867
1010,1010.0,1011,2,/profile/81100183042
1011,1011.0,1012,1,/doi/10.1109/CCGrid.2015.85
1012,1012.0,1013,2,/profile/84460560557
1013,1013.0,1014,2,/profile/81100418166
1014,1014.0,1015,1,/doi/10.1145/2612733.2619954
1015,1015.0,1016,2,/profile/99658614082
1016,1016.0,1017,2,/profile/81384590951
1017,1017.0,1018,1,/doi/10.1145/3291801.3291827
1018,1018.0,1019,2,/profile/99659319479
1019,1019.0,1020,2,/profile/99659318632
1020,1020.0,1021,2,/profile/99659314196
1021,1021.0,1022,2,/profile/99659318819
1022,1022.0,1023,2,/profile/99659342631
1023,1023.0,1024,1,/doi/10.1145/3372454.3372469
1024,1024.0,1025,2,/profile/99659471621
1025,1025.0,1026,2,/profile/99659471203
1026,1026.0,1027,2,/profile/81414597011
1027,1027.0,1028,1,/doi/10.1145/3148055.3148060
1028,1028.0,1029,2,/profile/99659231107
1029,1029.0,1030,2,/profile/81508707816
1030,1030.0,1031,2,/profile/99659232152
1031,1031.0,1032,2,/profile/81472651758
1032,1032.0,1033,2,/profile/81100378023
1033,1033.0,1034,1,/doi/10.1145/2812428.2812429
1034,1034.0,1035,2,/profile/81552498456
1035,1035.0,1036,1,/doi/10.1145/3338840.3355683
1036,1036.0,1037,2,/profile/99659481194
1037,1037.0,1038,2,/profile/81453623703
1038,1038.0,1039,2,/profile/81100191436
1039,1039.0,1040,2,/profile/99659652094
1040,1040.0,1041,1,/doi/10.1145/3352700.3352709
1041,1041.0,1042,2,/profile/99659460667
1042,1042.0,1043,2,/profile/82658966857
1043,1043.0,1044,1,/doi/10.1145/2594538.2594551
1044,1044.0,1045,2,/profile/81100307839
1045,1045.0,1046,1,/doi/10.1145/3358528.3359551
1046,1046.0,1047,2,/profile/99659473959
1047,1047.0,1048,2,/profile/81384615537
1048,1048.0,1049,2,/profile/99659473673
1049,1049.0,1050,2,/profile/99659335073
1050,1050.0,1051,1,/doi/10.1145/3158341
1051,1051.0,1052,2,/profile/81321497028
1052,1052.0,1053,1,/doi/10.1145/3265689.3265721
1053,1053.0,1054,2,/profile/99659315984
1054,1054.0,1055,2,/profile/81339507278
1055,1055.0,1056,2,/profile/81474685631
1056,1056.0,1057,2,/profile/99658750190
1057,1057.0,1058,2,/profile/99659316600
1058,1058.0,1059,1,/doi/10.1145/3656766.3656946
1059,1059.0,1060,2,/author/Zhou%2C+Zhanpeng
1060,1060.0,1061,2,/author/Wei%2C+Zhe
1061,1061.0,1062,2,/author/Wang%2C+Fang
1062,1062.0,1063,1,/doi/10.1145/2351316.2351320
1063,1063.0,1064,2,/profile/81488648178
1064,1064.0,1065,2,/profile/81329490243
1065,1065.0,1066,2,/profile/81372592212
1066,1066.0,1067,1,/doi/10.1145/3297730.3297743
1067,1067.0,1068,2,/profile/99659347462
1068,1068.0,1069,2,/profile/99659346750
1069,1069.0,1070,2,/profile/99659346883
1070,1070.0,1071,1,/doi/10.1145/2903150.2908078
1071,1071.0,1072,2,/profile/81351609124
1072,1072.0,1073,1,/doi/10.1145/3369555.3369573
1073,1073.0,1074,2,/profile/99659492945
1074,1074.0,1075,2,/profile/88159421857
1075,1075.0,1076,2,/profile/99659493156
1076,1076.0,1077,2,/profile/99659492517
1077,1077.0,1078,1,/doi/10.1145/3492324.3494169
1078,1078.0,1079,2,/profile/99659954612
1079,1079.0,1080,2,/profile/99659960103
1080,1080.0,1081,2,/profile/99659959886
1081,1081.0,1082,1,/doi/10.1145/3565387.3565402
1082,1082.0,1083,2,/profile/99660654661
1083,1083.0,1084,2,/profile/99660652536
1084,1084.0,1085,2,/profile/99660656838
1085,1085.0,1086,1,/doi/10.1145/2970276.2970325
1086,1086.0,1087,2,/profile/99659067839
1087,1087.0,1088,2,/profile/81100482180
1088,1088.0,1089,2,/profile/99659068345
1089,1089.0,1090,2,/profile/99659067398
1090,1090.0,1091,2,/profile/99659067742
1091,1091.0,1092,1,/doi/10.1145/3341620.3341622
1092,1092.0,1093,2,/profile/81548811556
1093,1093.0,1094,2,/profile/99659458612
1094,1094.0,1095,2,/profile/99659458799
1095,1095.0,1096,1,/doi/10.1145/2644866.2644870
1096,1096.0,1097,2,/profile/99658657632
1097,1097.0,1098,2,/profile/84459227357
1098,1098.0,1099,1,/doi/10.1145/3538950.3538954
1099,1099.0,1100,2,/profile/99660516595
1100,1100.0,1101,2,/profile/99660518990
1101,1101.0,1102,2,/profile/99660527158
1102,1102.0,1103,1,/doi/10.1145/3450287
1103,1103.0,1104,2,/profile/82658652657
1104,1104.0,1105,1,/doi/10.1145/3206157.3206167
1105,1105.0,1106,2,/profile/99659051860
1106,1106.0,1107,2,/profile/99659019446
1107,1107.0,1108,1,/doi/10.1145/3358505.3358512
1108,1108.0,1109,2,/profile/81321491248
1109,1109.0,1110,1,/doi/10.1145/3372454.3372478
1110,1110.0,1111,2,/profile/99659492653
1111,1111.0,1112,2,/profile/81100451130
1112,1112.0,1113,1,/doi/10.1145/3281022.3281026
1113,1113.0,1114,2,/profile/81100087741
1114,1114.0,1115,2,/profile/81100556370
1115,1115.0,1116,2,/profile/81100241494
1116,1116.0,1117,2,/profile/99659315151
1117,1117.0,1118,2,/profile/81100286659
1118,1118.0,1119,1,/doi/10.1145/2968219.2968282
1119,1119.0,1120,2,/profile/99658647511
1120,1120.0,1121,2,/profile/99658649046
1121,1121.0,1122,2,/profile/81100609541
1122,1122.0,1123,2,/profile/81323495800
1123,1123.0,1124,1,/doi/10.1145/3006386.3006391
1124,1124.0,1125,2,/profile/81332529222
1125,1125.0,1126,2,/profile/99658636048
1126,1126.0,1127,2,/profile/88159278657
1127,1127.0,1128,2,/profile/99659086952
1128,1128.0,1129,1,/doi/10.1145/3231830.3231840
1129,1129.0,1130,2,/profile/81322497344
1130,1130.0,1131,2,/profile/99659320999
1131,1131.0,1132,2,/profile/81502731089
1132,1132.0,1133,2,/profile/99659320483
1133,1133.0,1134,1,/doi/10.1145/2345316.2345320
1134,1134.0,1135,2,/profile/81100507523
1135,1135.0,1136,1,/doi/10.1145/3154943.3154946
1136,1136.0,1137,2,/profile/99659343931
1137,1137.0,1138,2,/profile/99659344605
1138,1138.0,1139,2,/profile/99659246811
1139,1139.0,1140,1,/doi/10.1145/3341620.3341635
1140,1140.0,1141,2,/profile/99659459031
1141,1141.0,1142,2,/profile/99659458209
1142,1142.0,1143,2,/profile/99659458215
1143,1143.0,1144,2,/profile/99659458547
1144,1144.0,1145,1,/doi/10.1145/3299869.3320240
1145,1145.0,1146,2,/profile/99659440072
1146,1146.0,1147,2,/profile/99659439853
1147,1147.0,1148,2,/profile/81100325947
1148,1148.0,1149,2,/profile/81100276884
1149,1149.0,1150,1,/doi/10.1145/3627377.3627395
1150,1150.0,1151,2,/profile/99661074380
1151,1151.0,1152,2,/profile/99661074604
1152,1152.0,1153,2,/profile/99661072730
1153,1153.0,1154,2,/profile/99661074621
1154,1154.0,1155,2,/profile/99661073630
1155,1155.0,1156,2,/profile/99661073940
1156,1156.0,1157,2,/profile/99661073768
1157,1157.0,1158,1,/doi/10.1145/3490322.3490346
1158,1158.0,1159,2,/profile/99659922928
1159,1159.0,1160,2,/profile/99659923329
1160,1160.0,1161,2,/profile/99659922873
1161,1161.0,1162,2,/profile/99659923442
1162,1162.0,1163,2,/profile/99659923272
1163,1163.0,1164,1,/doi/10.1145/2640087.2644170
1164,1164.0,1165,2,/profile/81442599651
1165,1165.0,1166,2,/profile/81453623865
1166,1166.0,1167,1,/doi/10.1145/3415958.3433082
1167,1167.0,1168,2,/profile/99659649272
1168,1168.0,1169,1,/doi/10.1145/3175684.3175730
1169,1169.0,1170,1,/doi/10.1145/2491894.2466485
1170,1170.0,1171,2,/profile/81312482292
1171,1171.0,1172,2,/profile/81350590981
1172,1172.0,1173,1,/doi/10.1145/3097983.3098179
1173,1173.0,1174,2,/profile/99659193184
1174,1174.0,1175,2,/profile/89758945157
1175,1175.0,1176,2,/profile/99659193218
1176,1176.0,1177,1,/doi/10.1145/3421537.3421542
1177,1177.0,1178,2,/profile/99659583551
1178,1178.0,1179,1,/doi/10.1145/3209415.3209479
1179,1179.0,1180,2,/profile/99659034071
1180,1180.0,1181,1,/doi/10.14778/2367502.2367562
1181,1181.0,1182,2,/profile/81100532158
1182,1182.0,1183,2,/profile/81548006166
1183,1183.0,1184,1,/doi/10.1145/3528114.3528119
1184,1184.0,1185,2,/profile/99660147937
1185,1185.0,1186,2,/profile/99660139165
1186,1186.0,1187,2,/profile/99660109431
1187,1187.0,1188,1,/doi/10.1145/3178315.3178323
1188,1188.0,1189,1,/doi/10.1145/3404687.3404708
1189,1189.0,1190,2,/profile/99659567217
1190,1190.0,1191,2,/profile/99659564751
1191,1191.0,1192,1,/doi/10.1145/2464157.2466485
1192,1192.0,1193,1,/doi/10.1145/3132747.3132773
1193,1193.0,1194,2,/profile/81551492056
1194,1194.0,1195,2,/profile/81100661664
1195,1195.0,1196,2,/profile/81384603991
1196,1196.0,1197,2,/profile/87258849357
1197,1197.0,1198,1,/doi/10.1145/2623330.2623615
1198,1198.0,1199,2,/profile/81100039746
1199,1199.0,1200,2,/profile/81100489302
1200,1200.0,1201,1,/doi/10.1145/2345316.2345322
1201,1201.0,1202,2,/profile/81508698406
1202,1202.0,1203,1,/doi/10.1145/3447568.3448553
1203,1203.0,1204,2,/profile/99659689731
1204,1204.0,1205,2,/profile/99659547218
1205,1205.0,1206,1,/doi/10.1145/3221269.3221294
1206,1206.0,1207,2,/profile/81100524056
1207,1207.0,1208,2,/profile/99659282388
1208,1208.0,1209,2,/profile/81436602354
1209,1209.0,1210,2,/profile/99659283566
1210,1210.0,1211,2,/profile/81100309914
1211,1211.0,1212,2,/profile/81100290016
1212,1212.0,1213,1,/doi/10.1145/3402569.3409038
1213,1213.0,1214,2,/profile/81440620835
1214,1214.0,1215,2,/profile/99659575808
1215,1215.0,1216,1,/doi/10.1145/3422713.3422738
1216,1216.0,1217,2,/profile/99659613258
1217,1217.0,1218,2,/profile/99659613394
1218,1218.0,1219,2,/profile/99659601418
1219,1219.0,1220,2,/profile/99659607814
1220,1220.0,1221,1,/doi/10.1145/3299819.3299841
1221,1221.0,1222,2,/profile/99659354639
1222,1222.0,1223,2,/profile/99659354789
1223,1223.0,1224,2,/profile/81549860456
1224,1224.0,1225,2,/profile/99659200240
1225,1225.0,1226,1,/doi/10.1145/2664591.2664619
1226,1226.0,1227,2,/profile/99658638442
1227,1227.0,1228,2,/profile/81100450199
1228,1228.0,1229,2,/profile/81100353313
1229,1229.0,1230,1,/doi/10.1145/3220228.3220236
1230,1230.0,1231,2,/profile/81387604056
1231,1231.0,1232,2,/profile/99659301616
1232,1232.0,1233,1,/doi/10.1145/3206157.3206160
1233,1233.0,1234,2,/profile/99658959337
1234,1234.0,1235,2,/profile/99659274218
1235,1235.0,1236,1,/doi/10.1145/2345316.2345329
1236,1236.0,1237,2,/profile/81466641180
1237,1237.0,1238,1,/doi/10.1145/3368691.3368713
1238,1238.0,1239,2,/profile/99659320125
1239,1239.0,1240,2,/profile/81100571622
1240,1240.0,1241,2,/author/Zhao%2C+Yan
1241,1241.0,1242,2,/author/Zhang%2C+Weidong
1242,1242.0,1243,2,/author/Huang%2C+Rong
1243,1243.0,1244,1,/doi/10.1145/3141128.3141143
1244,1244.0,1245,2,/profile/99659235322
1245,1245.0,1246,2,/profile/81100441182
1246,1246.0,1247,2,/profile/99659247145
1247,1247.0,1248,1,/doi/10.1145/3546632.3546889
1248,1248.0,1249,2,/profile/99660564262
1249,1249.0,1250,2,/profile/99660564566
1250,1250.0,1251,1,/doi/10.1145/3472163.3472195
1251,1251.0,1252,2,/profile/81384611887
1252,1252.0,1253,2,/profile/99660960095
1253,1253.0,1254,1,/doi/10.1145/3406601.3406628
1254,1254.0,1255,2,/profile/99659006305
1255,1255.0,1256,1,/doi/10.1145/3440084.3441210
1256,1256.0,1257,2,/profile/99659676114
1257,1257.0,1258,2,/profile/99659676102
1258,1258.0,1259,2,/profile/99659676711
1259,1259.0,1260,2,/profile/99659676653
1260,1260.0,1261,2,/profile/99659676775
1261,1261.0,1262,1,/doi/10.1145/3507524.3507533
1262,1262.0,1263,2,/profile/99660019858
1263,1263.0,1264,2,/profile/99660020246
1264,1264.0,1265,2,/profile/99660020890
1265,1265.0,1266,1,/doi/10.1145/3341620.3341637
1266,1266.0,1267,2,/profile/99659458295
1267,1267.0,1268,2,/profile/99661121954
1268,1268.0,1269,2,/profile/99661115013
1269,1269.0,1270,1,/doi/10.1145/3297730.3297731
1270,1270.0,1271,2,/profile/99659234493
1271,1271.0,1272,1,/doi/10.1145/3423603.3424049
1272,1272.0,1273,2,/profile/99659658992
1273,1273.0,1274,2,/profile/81486655077
1274,1274.0,1275,2,/profile/81100214807
1275,1275.0,1276,1,/doi/10.1145/2783258.2783372
1276,1276.0,1277,2,/profile/81479663507
1277,1277.0,1278,2,/profile/81414611234
1278,1278.0,1279,2,/profile/81100345733
1279,1279.0,1280,2,/profile/81100151066
1280,1280.0,1281,1,/doi/10.1145/2025528.2025537
1281,1281.0,1282,2,/profile/81100345201
