,ner_id,link,name,orcid,email,affiliation
2669,3671,/author/37085338668,Ali Jaber,,," Lebanese University  Beirut, Lebanon"
2670,3673,/author/38247257200,Mehmet Ulas Cakir,,," STM A.S.  Ankara, Turkey"
2671,3674,/author/37085872225,Seren Guldamlasioglu,,," STM Defense Technologies Engineering and Trade Inc  Ankara, Turkey"
2672,3676,/author/37671544600,Abdelmounaam Rezgui,https://orcid.org/0000-0002-0687-234X,," Illinois State University  Normal, IL, USA"
2673,3677,/author/37085445045,Matthew White,,,"Dept. of Computer Science & Engineering New Mexico Tech Socorro, NM, USA"
2674,3678,/author/37085354033,Sami Rezgui,,,"Univ. d'Alger III, Algiers, Algeria"
2675,3679,/author/37542904700,Zaki Malik,,," Texas A&M University—Commerce  Commerce, TX, USA"
2676,3681,/author/37088893795,Shumin Yang,,," Shantou University  Shantou, China"
2677,3682,/author/37088892369,Fei Wang,,," Shantou University  Shantou, China"
2678,3683,/author/37088891570,Zheng Lin,,," Shantou University  Shantou, China"
2679,3684,/author/37401418600,Dazhi Jiang,https://orcid.org/0000-0003-0781-9126,," Shantou University  Shantou, China"
2680,3685,/author/37087237671,Teng Zhou,https://orcid.org/0000-0001-8416-2151,," The Hong Kong Polytechnic University  Hung Hom, Hong Kong;  Hainan University  Haikou, China"
2681,3687,/author/37089792050,Chris Nogradi,,,Raytheon Missiles & Defense
2682,3688,/author/37089530264,Lauren Goff,,,Raytheon Missiles & Defense
2683,3690,/author/38109583300,Yang Yindong,,,"Anhui Post and Telecommunication College, Hefei City, China"
2684,3691,/author/37085680407,Bi Zhongqin,,,"College of Computer Science, Technology Shanghai University of Electric Power Shanghai, China"
2685,3693,/author/37088867796,Yongchun Tan,,," Bengbu  Anhui, China"
2686,3695,/author/37089337219,Junhao Yang,,," Henan Agricultural University  Zhengzhou, China"
2687,3697,/author/37085659027,Nunziato Cassavia,,," Rende  CS, Italy"
2688,3698,/author/37085657079,Pietro Dicosta,,,"NTT Data Via Spagna, Rende, Italy"
2689,3699,/author/37283794700,Elio Masciari,,," University of Naples Federico II  Naples, Italy"
2690,3700,/author/37294326200,Domenico Sacca,,," Modeling  Electronics, and Systems, University of Calabria, Rende, Italy"
2691,3702,/author/37089591174,Xueyun Zhou,,," Guangzhou College of Technology and Business  Guangzhou, China"
2692,3703,/author/37088932687,Yongjun Qi,,,"School of Computer Science and Engineering of North China Institute of Aerospace Engineering, Langfang, China"
2693,3704,/author/37089592411,Hailin Tang,,,"Mongolian University of Science and Technology, Ulaanbaatar, Mongolia;  Guangdong Baiyun University Guangzhou  Guangdong, China"
2694,3705,/author/37089588488,Shukun Zhang,,," Guangdong Baiyun University  Guangzhou, China"
2695,3707,/author/37089353357,Juan Qiao,,," Sichuan University  Chengdu, China"
2696,3709,/author/37085833953,Carlos Costa,,," University of Minho  Guimarães, Portugal"
2697,3710,/author/37533706100,Maribel Y. Santos,,," University of Minho  Braga, PORTUGAL"
2698,3712,/author/37086947472,Kun Wang,,,"Changchun Guanghua University, Changchun, China"
2699,3714,/author/37085417455,Rupali Gangarde,,," SIT  Symbiosis International University, India, LPU, India"
2700,3715,/author/37086010104,Ambika Vishal Pawar,,," Symbiosis International (Deemed University)  Pune, India"
2701,3716,/author/37085816381,Ajay Dani,,," G. H. Raisoni Collage of Engg and Technology  Pune, India"
2702,3718,/author/37085828460,Ibtehal Nafea,,," Computer science and engineering college Al-Mdinah  Al-Monwara, Saudi Arabia"
2703,3720,/author/37672910400,Pan Liu,https://orcid.org/0000-0003-1296-3288,," Shanghai Business School  Shanghai, China"
2704,3721,/author/37085663184,Yihao Li,https://orcid.org/0000-0001-9874-0338,," Ludong University  Yantai, China"
2705,3722,/author/37089176463,Lian Zeng,,," Shanghai Business School  Shanghai, China"
2706,3723,/author/37089177855,Xuankui Zheng,,," Shanghai Business School  Shanghai, China"
2707,3724,/author/37089178107,Sihao Huang,,," Shanghai Business School  Shanghai, China"
2708,3726,/author/37089944324,Mohamed Zemmouri,,," Faculty of New Information and Communication Technologies  Kasdi Merbah Ouargla University, Ouargla, Algeria"
2709,3727,/author/37089941841,Fatma Zohra Laalam,,," Faculty of New Information and Communication Technologies  Kasdi Merbah Ouargla University, Ouargla, Algeria"
2710,3728,/author/37085693940,Yassine Himeur,https://orcid.org/0000-0001-8904-5587,,"College of Engineering and Information Technology, University of Dubai, UAE"
2711,3729,/author/37089236547,Adel Oulefki,https://orcid.org/0000-0003-2930-9215,," University of Sharjah  Sharjah, United Arab Emirates"
2712,3730,/author/38489697000,Okba Kazar,https://orcid.org/0000-0003-0522-4954,,"Dept. of Information Systems & Security, College of IT UAEU, UAE"
2713,3731,/author/37089599563,Chahrazad Toumi,,," Faculty of New Information and Communication Technologies  Kasdi Merbah Ouargla University, Ouargla, Algeria"
2714,3732,/author/37282963600,Wathiq Mansoor,https://orcid.org/0000-0003-2784-5188,," University of Dubai  Dubai, UAE"
2715,3733,/author/37089944110,Shadi Attala,,," University of Dubai  Dubai, UAE"
2716,3734,/author/37089944748,Abderrahmen Belhadi,,," Kasdi Merbah University  Ouargla, Algeria"
2717,3735,/author/37085386203,Nadjib Mesbahi,,," Mohamed Khider University  Biskra, Algeria"
2718,3737,/author/37089478315,Sukhmandeep Kaur,,," University of Manitoba  Winnipeg, MB, Canada"
2719,3738,/author/37089478464,Nikola N. Kokilev,,," University of Manitoba  Winnipeg, MB, Canada"
2720,3739,/author/37089480449,Michael R. Kuzie,,," University of Manitoba  Winnipeg, MB, Canada"
2721,3740,/author/37089479851,Ben Nguyen,,," University of Manitoba  Winnipeg, MB, Canada"
2722,3741,/author/37089480793,Mark J. D. Shinnie,,," University of Manitoba  Winnipeg, MB, Canada"
2723,3743,/author/37089907552,Shengzhu Wang,,," Ltd.  China Southern Power Grid, Nanning, China"
2724,3744,/author/37089907101,Shiwen Zhong,,," Guangxi Power Grid Co.  Ltd., Nanning, China"
2725,3745,/author/37089902724,Ying Hong,,," Guangxi Power Grid Co.  Ltd., Nanning, China"
2726,3746,/author/37089905156,Yi Zheng,,," Ltd.  China Southern Power Grid, Nanning, China"
2727,3748,/author/37089161899,Yu Ding,,," Beijing Institute of Technology  Beijing, China"
2728,3749,/author/37089162344,Yingying Jiang,,," Wuhan  Hubei, China"
2729,3751,/author/37085873370,Pengfei Liu,,," South China Agricultural University  Guangzhou, Guangdong, China"
2730,3752,/author/37088824086,Haitong Wu,,," South China Agricultural University  Guangzhou, Guangdong, China"
2731,3753,/author/37674715300,Weifeng Zhang,,," South China Agricultural University  Guangzhou, Guangdong, China"
2732,3754,/author/37088824197,Weihan Zheng,,," Guangzhou  Guangdong, China"
2733,3755,/author/37085866156,Xiaxu He,,," South China University of Technology  Guangzhou, Guangdong, China"
2734,3757,/author/37085882797,Havva Gulay Gurbuz,,," Wageningen University  Wageningen, The Netherlands"
2735,3758,/author/38493935000,Bedir Tekinerdogan,https://orcid.org/0000-0002-8538-7261,," Wageningen University & Research  Wageningen, The Netherlands"
2736,3760,/author/37088932850,Dianyi Wu,,," Communication University of China  Beijing, China"
2737,3761,/author/37088935112,Siwei Long,,," Communication University of China  Beijing, China"
2738,3762,/author/37088934320,Xiaolin Zhou,,," University of China  Beijing, China"
2739,3763,/author/37088935083,Yan Zhou,,," University of China  Beijing, China"
2740,3765,/author/37087868230,Mehmet C. Okur,,," Yaşar University Bornova  35100, Izmir Turkey"
2741,3766,/author/37086780928,Mustafa Büyükkeçeci,,," Yaşar University Bornova  35100, Izmir Turkey"
2742,3768,/author/37085396352,Karthik Navuluri,,," Old Dominion University  Norfolk, Virginia, USA"
2743,3769,/author/37274136000,Ravi Mukkamala,https://orcid.org/0000-0001-6323-9789,," Norfolk  VA, USA"
2744,3770,/author/37272470400,Aftab Ahmad,,," John Jay College of Criminal Justice  New York, USA"
2745,3772,/author/37089318793,Gu Xihui,,,"Tianjin University of Technology, Tianjin, China"
2746,3774,/author/37074540800,Joaquim Assunção,,," Pontificia Universidade Catolica do Rio de Janeiro  Porto Alegre, Brazil"
2747,3775,/author/38493455200,Paulo Fernandes,,," PUCRS  Porto Alegre, RS, Brazil"
2748,3776,/author/37074570500,Lucelene Lopes,,," PUCRS University  Porto Alegre, Brazil"
2749,3777,/author/37074273700,Silvio Normey,,," Pontificia Universidade Catolica do Rio de Janeiro  Porto Alegre, Brazil"
2750,3779,/author/37089831468,Sirui Zhang,,," China Academy of Information and Communications Technology  Beijing, China"
2751,3780,/author/220632087448637,Ailin Lv,,," China Academy of Information and Communications Technology  Beijing, China"
2752,3781,/author/452290103206759,Bo Yuan,,," China Academy of Information and Communications Technology  Beijing, China"
2753,3783,/author/37085348043,Jesintha Bala Chandrasekar,,," Bharat Electronics Limited  Bengaluru, India"
2754,3784,/author/37085688113,Shivakumar Murugesh,,," Bharat Electronics Limited  Bengaluru, India"
2755,3785,/author/37088370599,Vasudeva Rao Prasadula,,,"Central Research Laboratory Bharat Electronics Limited, Bangalore, India"
2756,3787,/author/37085844253,Yang Lili,,," Shijiazhuang Campus of Army Engineering College  Shijiazhuang, China"
2757,3788,/author/37088762507,Ren Xu,,," Shijiazhuang Campus of Army Engineering College  Shijiazhuang, China"
2758,3789,/author/37088763107,Liu Zichang,,,"College of Electronic and Information Engineering Hebei University, Baoding, China"
2759,3790,/author/37088481496,Gao Lu,,," Shijiazhuang Campus of Army Engineering College  Shijiazhuang, China"
2760,3791,/author/37088762439,Zhao Lingbo,,," Shijiazhuang Campus of Army Engineering College  Shijiazhuang, China"
2761,3792,/author/37088762092,Yan Peng,,," Shijiazhuang Campus of Army Engineering College  Shijiazhuang, China"
2762,3794,/author/37086604947,Sounman Hong,,," Yonsei University  Seoul, Korea"
2763,3795,/author/37066741400,Youngrok Kim,,," Yonsei University  Seoul, Korea"
2764,3796,/author/37086598066,Jeongin Park,,,"Artificial Intelligence Graduate School, UNIST"
2765,3798,/author/37086049227,Md Ileas Pramanik,,," Begum Rokeya University  Rangpur, Bangladesh"
2766,3799,/author/38239266200,Wenping Zhang,,,"Department of Information Systems, City University of Hong Kong, Hong Kong"
2767,3800,/author/37089733161,Raymond Y. K. Lau,https://orcid.org/0000-0002-5751-4550,," City University of Hong Kong  Kowloon, Hong Kong SAR"
2768,3801,/author/37557443200,Chunping Li,,," Tsinghua University  Beijing, China"
2769,3804,/author/37086030159,Wei Zhang,https://orcid.org/0000-0002-6450-5724,," Sichuan University  Chengdu, China"
2770,3805,/author/37086388354,Shiming Qin,,," Central China Normal University  Wuhan, China"
2771,3807,/author/37088844892,Mohammad Zunnun Khan,,,"Department of Computer Science and Engineering, Integral University, Lucknow"
2772,3808,/author/37088844274,Mohd Suhaib Kidwai,,," Integral University  Lucknow, India"
2773,3809,/author/37088845051,Faiyaz Ahamad,,,"Department of Computer Science and Engineering, Integral University, Lucknow"
2774,3810,/author/37088844897,Mohd Usman Khan,,,"Department of Computer Science and Engineering, Integral University, Lucknow"
2775,3812,/author/37086163549,Liya Zhu,,," Chinese Academy of Sciences  Beijing, Beijing, China"
2776,3813,/author/37088560050,Jiaxin Feng,,,"Dongbei University Of Finance And Economics, Dalian, China"
2777,3814,/author/37088559379,Xiaoyang Sun,,," Beijing  Beijing, China"
2778,3815,/author/37085673935,Qingchuan Meng,,," Harbin Engineering University  Harbin, China; HeiLongJiang Province Cyberspace Research Center, Harbin, China"
2779,3817,/author/37090005760,Qiangyin Wu,,,"Changchun Humanities and Sciences College, Changchun, China"
2780,3818,/author/37089761548,Ashitha V. Naik,,," Nitte Meenakshi Institute of Technology  Bengaluru, India"
2781,3820,/author/38101510600,Fengying Nie,,," Nanjing University of Information Science& Technology  Nanjing, Jiangsu Province, P.R. China"
2782,3822,/author/37086266509,Janis Kampars,,,"Riga Technical University, Riga, Latvia"
2783,3823,/author/37062750500,Janis Grabis,https://orcid.org/0000-0003-2196-0214,," Riga Technical University  Riga, Latvia"
2784,3825,/author/37086341432,Roberto Andrade,https://orcid.org/0000-0002-7120-281X,," Facultad de Ingeniería en Sistemas  Escuela Politécnica Nacional, Quito, Ecuador"
2785,3826,/author/37086339189,Jenny Torres,https://orcid.org/0000-0002-8920-1225,," Escuela Politécnica Nacional  Quito, Ecuador"
2786,3828,/author/37086295397,Roimah Dollah,,," Universiti Tenaga Nasional  Kajang, Malaysia"
2787,3829,/author/37892401000,Hazleen Aris,,," Universiti Tenaga Nasional  Kajang, Malaysia"
2788,3831,/author/37089807356,Yong Zhang,,," Chengdu Neusoft University  Chengdu, China"
2789,3834,/author/37085911264,Krešimir Vidović,,,"Ericsson Nikola Tesla, Zagreb, Croatia"
2790,3835,/author/37087111880,Marko Šoštarić,,," University of Zagreb  Zagreb, Croatia"
2791,3836,/author/37089033050,Anamarija Blavicki,,,"Ericsson Nikola Tesla, Zagreb, Croatia"
2792,3837,/author/37089030943,Filip Sirovica,,,"Ericsson Nikola Tesla, Zagreb, Croatia"
2793,3839,/author/37086951393,Dan Liu,,," Neusoft Institute of Information  Dalian, China"
2794,3841,/author/37085413492,Yan Tang,https://orcid.org/0000-0002-8557-4083,," Hohai University  Nanjing, China"
2795,3842,/author/37085395433,Yu Wang,,," Hohai University  NanJing, China"
2796,3843,/author/37358255100,Kendra M. L. Cooper,,,"Independent Scholar, Kelowna, Canada"
2797,3844,/author/37087811143,Ling Li,,," University of Texas at Dallas  Richardson, TX"
2798,3846,/author/37088896270,Li Weiguo,,," Nanfang College Guangzhou  Guangzhou, China"
2799,3847,/author/37088361955,Zhong Xiaoying,,," China Ship Development and Design Center  Wuhan, China"
2800,3849,/author/37089899526,Xianwu Liang,,," Jishou University  Jishou, China"
2801,3850,/author/37089897275,Dongqing Hou,,," Jishou University  Jishou, China"
2802,3852,/author/37088505643,Cuizhu Meng,,,"China national institute of standardization, Beijing, China"
2803,3853,/author/37086250368,Li Zhou,,,"China national institute of standardization, Beijing, China"
2804,3855,/author/37089744071,Yanping Zhuang,,," Hainan Medical University  Haikou, China"
2805,3856,/author/37089745303,Xuan Zhang,,," Hainan Medical University  Haikou, China"
2806,3857,/author/37089743902,Simin Luo,,," Hainan Medical University  Haikou, China"
2807,3858,/author/37089746504,Guiling Lin,,," Hainan Medical University  Haikou, China"
2808,3859,/author/37089744382,Xiaoyu Tian,,," Hainan Medical University  Haikou, China"
2809,3860,/author/37089745680,Yi Chen,,," Hainan Medical University  Haikou, China"
2810,3861,/author/37089745123,Mingyin Lai,,," Hainan Medical University  Haikou, China"
2811,3862,/author/37089746719,Aimin Gong,,," Hainan Medical University  Haikou, China"
2812,3864,/author/37085488253,Steve Hallman,,," Park University  Parkville, MO, U.S.A"
2813,3865,/author/37085492227,Jasur Rakhimov,,," Park University  Parkville, MO, U.S.A"
2814,3866,/author/38148650800,Michel Plaisent,,," Faculté des Sciences de la Gestion  Université du Québec à Montréal, Montréal, Canada"
2815,3867,/author/38141608700,Prosper Bernard,,," Faculté des Sciences de la Gestion  Université du Québec à Montréal, Montréal, Canada"
2816,3869,/author/37088199545,Duy Hoang Ho,,," Biomedical Engineering Group  School of Electrical and Electronic Engineering, Hanoi University of Science and Technology, Hanoi, Vietnam"
2817,3870,/author/37281120000,Yugyung Lee,,," University of Missouri-Kansas City  Kansas City, USA"
2818,3872,/author/37086210357,Ning Zhang,,," University of Electronic Science and Technology of China  Chengdu, China"
2819,3873,/author/37088892463,Baoying Geng,,," University of Electronic Science and Technology of China  Chengdu, China"
2820,3874,/author/37088890933,Wen Hu,,," University of Electronic Science and Technology of China  Chengdu, China"
2821,3875,/author/37088891461,Rongbin Wen,,," University of Electronic Science and Technology of China  Chengdu, China"
2822,3877,/author/37086500877,Marc Kaepke,,," Lufthansa Industry Solutions  Norderstedt, Germany"
2823,3878,/author/37370870300,Olaf Zukunft,,," HAW Hamburg  Hamburg, Germany"
2824,3880,/author/37565691000,Ramiz Aliguliyev,,,"Institute of Information Technology, Baku, Azerbaijan"
2825,3881,/author/38580461700,Makrufa S. Hajirahimova,,,"Institute of Information Technology of ANAS, Baku, Azerbaijan"
2826,3883,/author/37085923593,Ma Guo-pu,,,"Logistics Engineering College, Chongqing"
2827,3884,/author/37086078733,Liu Qi-tao,,,"Logistics Engineering College, Chongqing"
2828,3885,/author/37086077862,Zheng Ji,,,"Logistics Engineering College, Chongqing"
2829,3887,/author/37086168794,Manjula Sanjay,,," Dayananda Sagar Academy of Technology & Management  Bangalore, India"
2830,3888,/author/37086166227,B. H. Alamma,,," Dayananda Sagar College of Engineering  Bangalore, Karnataka, India"
2831,3890,/author/37085352496,Chunlin Zhong,,,"Jiangsu Fangtian Electric Power Technology Co., Ltd"
2832,3891,/author/37086227350,Hui Lv,,," Jiangsu Frontier Electric Technology CO. LTD, Nanjing, China"
2833,3892,/author/37085365527,Cong Ji,,," Ltd  Nanjing, China"
2834,3893,/author/37086261612,Mingzhu Xu,,,"LTD  Nanjing, China"
2835,3894,/author/37085365576,Chao Fang,,," Power Technology Co.  Ltd., Nanjing, China"
2836,3895,/author/37086259721,Kunming Li,,," Ltd  Nanjing, China"
2837,3897,/author/37088640949,Fengqin Wang,,," Naval Aviation University  Yantai, China"
2838,3898,/author/37088639658,Tingxue Xu,,," Naval Aviation University  Yantai, China"
2839,3899,/author/37088804045,Shigai Li,,," Naval Aviation University  Yantai, China"
2840,3901,/author/37300577800,Liu Chong,,," Zhejiang University  Xinjiang, Hangzhou, China"
2841,3902,/author/37085609745,Wang Lei,,," Cangzhou Technical College  Cangzhou, Hebei, China"
2842,3904,/author/37088947272,Juan Yang,,,"Sichuan Vocational College of Judicial Police, Deyang, Sichuan"
2843,3906,/author/37088892026,Sivasangari Ayyappan,,," GMR Institute of Technology  Andhra Pradesh, India"
2844,3907,/author/37089351550,Sasikumar Gnanasekaren,,," GMR Institute of Technology  Andhra Pradesh, India"
2845,3909,/author/904833892738026,Zoe Ziqi Zhong,https://orcid.org/0000-0002-3919-9999,," London School of Economics and Political Science  London, U.K."
2846,3910,/author/37088843241,Sanping Zhou,,," Kyung Hee University  Yongin-Si, Korea"
2847,3911,/author/37088845351,Yuzhen Li,,,"The Graduate School of International Studies, Han Yang University, Seoul"
2848,3913,/author/37089654949,Dan Wang,,," Sichuan University  Chengdu, P.R. China"
2849,3914,/author/37308028700,Bing Guo,https://orcid.org/0000-0001-6306-8879,," Sichuan University  Chengdu, China"
2850,3915,/author/37307268200,Yan Shen,,," Chengdu University of Information Technology  Chengdu, China"
2851,3916,/author/37086247995,Shun-Jun Cheng,,," University of Electronic Science and Technology of China  Chengdu, P.R. China"
2852,3917,/author/37086254424,Yong-Hong Lin,,," Chengdu Polytechnic  Chengdu, P.R. China"
2853,3920,/author/37088809494,Anuradha Rajkumar,,," Carleton University  Ottawa, Canada"
2854,3921,/author/37071193400,Bruce Wallace,https://orcid.org/0000-0003-4379-2717,," Carleton University  Bruyère Research Institute; SAM3 Innovation Hub, Ottawa, Canada"
2855,3922,/author/37086941711,Laura Ault,,,"Bruyère Research Institute, Ottawa, Canada"
2856,3923,/author/37088582812,Julien Larivière-Chartier,,," Carleton University  Ottawa, Canada; Bruyere Research Institute, Ottawa, Canada"
2857,3924,/author/37590071900,Frank Knoefel,https://orcid.org/0000-0002-5760-4484,," Elisabeth Bruyère Hospital; Systems and Computer Engineering  Carleton University, Ottawa, Canada"
2858,3925,/author/37274598600,Rafik Goubran,https://orcid.org/0000-0003-4087-416X,," Carleton University; Bruyère Research Institute  Ottawa, Canada"
2859,3926,/author/37419374200,Jeffrey Kaye,,," Oregon Center for Aging & Technology (ORCATECH)  Portland, Oregon, USA"
2860,3927,/author/37088810124,Neil Thomas,,,"; Elisabeth Bruyère Hospital, Ottawa, Canada; SAM3 Innovation Hub, Ottawa, Canada"
2861,3929,/author/37393065600,E. Haihong,,," Beijing University of Posts and Telecommunications  Beijing, China;  Beijing University of Posts and Telecommunications  Beijing, China"
2862,3930,/author/37089260094,Tianyu Zhang,,," Beijing University of Posts and Telecommunications  Beijing, China"
2863,3931,/author/37278155400,Meina Song,https://orcid.org/0000-0001-6626-9932,," Beijing University of Posts and Telecommunications  Beijing, China;  Beijing University of Posts and Telecommunications  Beijing, China"
2864,3933,/author/37085592670,Sheela Gole,,," Flora Institute of Technology  Pune, Maharashtra, India"
2865,3934,/author/37085352567,Bharat Tidke,,," Department of Computer Engg  S.V National Institute of Technology, Surat, India"
2866,3936,/author/37089393910,Peng Wang,,," Tsinghua University  Beijing, China"
2867,3937,/author/37089119441,Ke Tao,,,"Beijing Institute of System Engineering, Beijing, China"
2868,3938,/author/37085516586,Chenxu Gao,,,"Beijing Institute of System Engineering, Beijing, China"
2869,3939,/author/37681748300,Xi Ning,,,"Beijing Institute of System Engineering, Beijing, China"
2870,3940,/author/37086214669,Shuang Gu,,," Chinese Academy of Sciences  Suzhou, Suzhou, China"
2871,3941,/author/37089501196,Bo Deng,,," Tsinghua University  Beijing, China"
2872,3943,/author/37086395692,Hergen Pargmann,,,"ZEIT GmbH & Co. KG, Oldenburg, Germany"
2873,3944,/author/37086395203,Dörthe Euhausen,,,"Carl von Ossietzky University Oldenburg, Oldenburg, Germany"
2874,3945,/author/37086396392,Robin Faber,,,"Carl von Ossietzky University Oldenburg, Oldenburg, Germany"
2875,3948,/author/37279375600,Murat Kantarcioglu,https://orcid.org/0000-0001-9795-9063,,University of Texas as Dallas
2876,3949,/author/37088215870,Fahad Shaon,,,Google
2877,3951,/author/37086060217,Anku Jaiswal,,," Advanced College of Engineering and Management  Lalitpur, Nepal"
2878,3952,/author/37086302088,Purrushottam Bagale,,," Advanced College of Engineering and Management  Lalitpur, Nepal"
2879,3954,/author/37089160924,Ping Liu,,," Harbin  Heilongjiang, China"
2880,3955,/author/37089304863,Xiangzhi Chuai,,," Harbin  Heilongjiang, China"
2881,3957,/author/37088485139,Jun Wang,,," Central South University  Changsha, China"
2882,3959,/author/37088802019,Owais Khalid,,,"Study Group, Australia"
2883,3960,/author/37088801823,Suntharalingam Senthilananthan,,,"Charles Sturt University, Australia"
2884,3962,/author/37088893457,Yaping Wang,,,"Shool of Management Xi'an mingde institute of technology, Xi’an, P. R. China"
2885,3964,/author/38543024100,M. Prakash,,," K.S.R. College of Engineering  Tiruchengode, Tamilnadu, India"
2886,3965,/author/37086464519,G. Padmapriy,,," Vidyaa Vikas College of Engineering and Technology  Tiruchengode, Tamilnadu, India"
2887,3966,/author/37088845582,M. Vinoth Kumar,,," Dayananda Sagar Academy of Technology and Management  Bangalore, India"
2888,3968,/author/37086224829,Zhonghao Wang,https://orcid.org/0009-0000-2662-3415,,"Key Laboratory of Mobile Network Application Technology of Zhejiang Province, Ningbo, China;  Ningbo University  Ningbo, China"
2889,3969,/author/37086230104,Xiyang Huang,,,"School of Optical-Electrical and Computer Engineering, University of Shanghai for Science and Technology"
2890,3970,/author/37086214769,Yan Song,,,"School of Optical-Electrical and Computer Engineering, University of Shanghai for Science and Technology"
2891,3971,/author/37086228273,Jianli Xiao,,,"University of Shanghai for Science and Technology, Shanghai, China"
2892,3973,/author/37085673822,Ko Ko Lwin,,," Institute of Industrial Science  The University of Tokyo, Tokyo, Japan"
2893,3974,/author/38028572600,Yoshihide Sekimoto,,," University of Tokyo  Meguro-Ku, Tokyo, Japan;  the University of Tokyo  Bunkyo-Ku, Tokyo, Japan"
2894,3975,/author/37323280700,Wataru Takeuchi,,,"The University of Tokyo, Institute of Industrial Science"
2895,3976,/author/37283995500,Koji Zettsu,https://orcid.org/0000-0003-4062-2376,," National Institute of Information and Communications Technology  Tokyo, Japan"
2896,3978,/author/37086470617,Andrii Berko,https://orcid.org/0000-0001-6756-5661,," Lviv Polytechnic National University  Lviv, Ukraine"
2897,3979,/author/37086469694,Vladyslav Alieksieiev,https://orcid.org/0000-0003-0712-0120,," Lviv Polytechnic National University  Lviv, Ukraine"
2898,3982,/author/37085680234,Poonam Vashisht,,," Panjab University  Chandigarh, India"
2899,3983,/author/37085697934,Vishal Gupta,,,"Panjab Univesity, University Institute of Engineering and Technology, Chandigarh"
2900,3985,/author/37088645868,Xuemin Han,,," Ltd.  Hefei, China"
2901,3986,/author/37088597532,Gaofeng Zheng,,," LTD  Hefei, China"
2902,3987,/author/37088635693,Pengxi Liu,,," Ltd.  Hefei, China"
2903,3988,/author/37088642538,Zhou Li,,," Ltd.  Hefei, China"
2904,3989,/author/37088635585,Junjie Ma,,," Ltd.  Hefei, China"
2905,3990,/author/37088635041,Xi Chen,,," Ltd.  Beijing, China"
2906,3994,/author/37089144900,Delwar Hossain,,," Bngladesh University of Professionals  Dhaka, Bangladesh"
2907,3995,/author/37085530006,Muhammad Abdullah Adnan,,,"Bangladesh University of Engineering & Technology, Dhaka, Bangladesh"
2908,3997,/author/37085633143,Siyuan Lu,,,"IBM T.J. Watson Research Center IBM Research, New York"
2909,3998,/author/37085630393,X. Shao,,," 1101 Kitchawan Road  Yorktown Heights, NY, USA"
2910,3999,/author/37326918400,Marcus Freitag,,,IBM Research
2911,4000,/author/37305994300,Levente Klein,https://orcid.org/0000-0001-9497-1403,,"IBM T.J. Watson Research Center, Yorktown Heights, United States"
2912,4001,/author/37086135727,Jason D. Renwick,,,"IBM TJ Watson Research Center, Yorktown Heights, NY"
2913,4002,/author/37085455272,Fernando Marianno,,," IBM T.J. Watson Research Center  Yorktown Heights, NY, USA"
2914,4003,/author/37085619266,Conrad M. Albrecht,https://orcid.org/0009-0009-2422-7289,," German Aerospace Center (DLR)  Weßling, Germany"
2915,4004,/author/37320536100,Hendrik F. Hamann,,," Yorktown Heights  NY, USA"
2916,4006,/author/37085694779,Jiao Feng,,,"Chifeng industrial vocational and technical college, Chifeng, China"
2917,4008,/author/37085676725,Rimmy Yadav,,," Lovely Professional University  Phagwara, India"
2918,4009,/author/37086092483,Anil Sharma,,," Lovely Professional University  Phagwara, Punjab, India"
2919,4011,/author/37088956870,Fen He,,,"Guangzhou Nanyang Polytechnic College, Guangzhou, China"
2920,4013,/author/37086935203,Christian Hauser,,,University of Applied Sciences
2921,4014,/author/37086938452,Urs Dahinden,,,University of Applied Sciences
2922,4015,/author/37086938299,Vincenzo Francolino,,,University of Applied Sciences
2923,4016,/author/37086937711,Ives Ziegler,,,University of Applied Sciences
2924,4018,/author/37089666462,Yanan Qu,,," Dalian Ocean University  Dalian, China"
2925,4019,/author/37089890177,Zixuan Zhang,,," Dalian Ocean University  Dalian, China"
2926,4020,/author/37089890058,Bing Bai,,," Dalian Ocean University  Dalian, China"
2927,4022,/author/37085662027,Libina Rose Sebastian,,," St. Joseph's College of Engineering and Technology Palai  Kerala, India"
2928,4023,/author/37085665247,S. Babu,,,"Dept of Computer Science and Applications, SCSVMV University, Kancheepuram"
2929,4024,/author/37076503800,Jubilant J. Kizhakkethottam,,,"Computer Science & Engineering, Saintgits College of Engineering"
2930,4026,/author/37089233328,Shiwen Dong,,," Global Energy Interconnection Research Institute Co. Ltd  Nanjing, China"
2931,4027,/author/37089234192,Menghan Xu,,," LTD.  Information & Telecommunication branch, Nanjing, China"
2932,4028,/author/37085783167,Aihua Zhou,,," LTD  Nanjing, China"
2933,4029,/author/37089232609,Sun Bo,,," Ltd. Information & Telecommunication Branch  Nanjing, China"
2934,4031,/author/37089821628,Xinge Zhang,,,"King's College London, London"
2935,4033,/author/37088549825,Puneet Himthani,,," TRUBA Institute of Engineering & IT  Bhopal, M. P., India"
2936,4034,/author/37086123787,Ghanshyam Prasad Dubey,,," Amity School of Engineering & Technology  Amity University, Gwalior, MP, India"
2937,4035,/author/37088549454,Brij Mohan Sharma,,," Corporate Institute of Science and Technology  Bhopal, M. P., India"
2938,4036,/author/37086142018,Ankur Taneja,,," SAM College of Engineering and Technology  Bhopal, M. P., India"
2939,4038,/author/37085790297,Yin-Zhen Yan,,," Tunghai University  Taichung City, Taiwan ROC"
